date,country,city,location_type,mojo_integration,sessions,users,pageviews,bounce_rate,avg_session_duration,organic_traffic,paid_traffic,conversion_rate,revenue
2023-03-21,Netherlands,The Hague,Primary Market,True,128,91,300,0.44619204192203765,297.4820411243619,58,70,0.041932438414186084,2025.6780375180692
2023-03-21,England,London,Primary Market,True,201,141,466,0.6506824814200479,149.01553935131233,102,99,0.0470898863448159,3087.481279064567
2023-03-21,England,Manchester,Primary Market,True,97,76,156,0.6384433776204375,233.64108528842883,57,40,0.031953138915468395,3857.4846911303553
2023-03-21,North America,New York,Expansion Market,False,638,495,1252,0.6589725838486554,274.5913854360691,297,341,0.02415323416787707,22862.639235017297
2023-03-21,North America,Los Angeles,Expansion Market,False,223,199,387,0.5057165253417758,240.38864919943205,122,101,0.020322477156098653,8971.16530373018
2023-03-21,North America,Toronto,Expansion Market,False,674,597,1046,0.5031849835897831,208.084308127234,312,362,0.027899594982527177,14494.62795009244
2023-03-21,North America,Vancouver,Expansion Market,False,787,658,1366,0.34371384943341304,74.77304844536373,446,341,0.02326432127770076,22434.061667536018
2023-03-21,Australia,Sydney,Expansion Market,False,252,212,630,0.4108453255354522,170.33510626720317,102,150,0.028678734212039023,11793.274625582357
2023-03-21,Australia,Melbourne,Expansion Market,False,834,685,1256,0.6018665310400451,194.52400407720324,435,399,0.029702763277548005,19840.266269529333
2023-03-21,Australia,Brisbane,Expansion Market,False,281,234,606,0.5831517090283034,182.92938016944123,124,157,0.034498113930421445,12230.625954349127
2023-03-21,Croatia,Zagreb,Primary Market,True,338,279,576,0.5604137270147798,61.54525398470998,146,192,0.0466441042986346,14947.479539830443
2023-03-21,Croatia,Split,Primary Market,True,413,331,1012,0.4023804663155458,299.62399428225734,169,244,0.010384099548147226,17847.787246205215
2023-03-21,Croatia,Rijeka,Primary Market,True,927,740,2344,0.6591744343394462,182.05198178746002,378,549,0.04218980137612543,24568.768181135576
2023-03-22,Germany,Berlin,Primary Market,True,457,405,1045,0.673296742795259,245.59636167022398,218,239,0.039217372570681565,7181.298059743178
2023-03-22,Germany,Hamburg,Primary Market,True,425,345,1024,0.3501099677528025,254.84459706612188,236,189,0.011320844639357825,18317.300275031397
2023-03-22,Germany,Munich,Primary Market,True,344,270,751,0.6256913770890087,260.07000043759257,150,194,0.018766573214569742,10320.517420574173
2023-03-22,Germany,Frankfurt,Primary Market,True,636,516,1737,0.3850163659248845,189.918576772066,302,334,0.048296828973622606,14794.093690108639
2023-03-22,Germany,Cologne,Primary Market,True,317,232,779,0.5888797191258597,189.49997792689493,180,137,0.01893347002507117,10749.032561291371
2023-03-22,Netherlands,Amsterdam,Primary Market,True,622,437,962,0.4233873472779464,152.1538689765017,308,314,0.013686646321607064,10719.263987903625
2023-03-22,Netherlands,Rotterdam,Primary Market,True,319,258,789,0.5770213559480324,163.95621426998423,175,144,0.014866936681758638,4434.5162530217785
2023-03-22,Netherlands,The Hague,Primary Market,True,502,432,1366,0.42429764309924417,182.79835151332006,277,225,0.04452821295564099,17204.557642421303
2023-03-22,England,London,Primary Market,True,720,638,1164,0.4223426576553537,220.19755601861698,375,345,0.014801376176892367,31500.645957964574
2023-03-22,England,Manchester,Primary Market,True,347,302,946,0.38678346670167246,187.74970406339622,162,185,0.02325627392754437,8549.26310319388
2023-03-22,North America,New York,Expansion Market,False,797,586,2016,0.3569456156663349,200.63299238102445,370,427,0.03184973925709592,36705.000335261764
2023-03-22,North America,Los Angeles,Expansion Market,False,112,82,285,0.5253319345791985,75.91127991116704,50,62,0.02866554936802898,4663.3187036179925
2023-03-22,North America,Toronto,Expansion Market,False,649,467,1283,0.5426351343945318,282.9393943633656,291,358,0.016251575002669653,21390.154162512612
2023-03-22,North America,Vancouver,Expansion Market,False,426,352,804,0.6714066367660413,250.96679205995525,178,248,0.015398128049278186,14757.948490275983
2023-03-22,Australia,Sydney,Expansion Market,False,797,558,2109,0.31838170078123884,283.20405630820966,413,384,0.036070178763887586,24889.303400127843
2023-03-22,Australia,Melbourne,Expansion Market,False,290,231,461,0.6204772916810615,247.63759091134065,147,143,0.029484135947109635,13537.76691949315
2023-03-22,Australia,Brisbane,Expansion Market,False,791,584,1439,0.5974903707563272,227.1588770921775,323,468,0.0384863622517395,36918.75389634354
2023-03-22,Croatia,Zagreb,Primary Market,True,427,347,1040,0.45986435368992595,234.02126892067957,177,250,0.026381408932763722,7376.6136862963485
2023-03-22,Croatia,Split,Primary Market,True,169,131,498,0.6845091967168961,283.6406830782142,82,87,0.03914845988961758,8228.44340662874
2023-03-22,Croatia,Rijeka,Primary Market,True,272,202,702,0.6841202276649833,64.0807754676719,115,157,0.01061375619732976,8300.443673014535
2023-03-23,Germany,Berlin,Primary Market,True,159,121,252,0.6952431151738168,250.10915738889764,91,68,0.03553821543726508,4264.877967595052
2023-03-23,Germany,Hamburg,Primary Market,True,795,559,1693,0.414237269386847,132.72596381358196,471,324,0.03699176307970791,20775.054224701238
2023-03-23,Germany,Munich,Primary Market,True,261,230,473,0.5104601582413313,142.73357449217428,112,149,0.014827385485769522,8382.09360110868
2023-03-23,Germany,Frankfurt,Primary Market,True,76,53,208,0.37968798832087125,134.4126123559892,35,41,0.022173419574484987,2442.1505807816966
2023-03-23,Germany,Cologne,Primary Market,True,602,538,1022,0.4599225896950777,295.2386327237987,350,252,0.034914418140089484,25594.0126926502
2023-03-23,Netherlands,Amsterdam,Primary Market,True,340,280,787,0.47561449622074947,225.63955145736193,160,180,0.04639970029191241,12774.951522886648
2023-03-23,Netherlands,Rotterdam,Primary Market,True,159,130,416,0.36131736623893895,209.29161961829016,71,88,0.023493700376068058,6234.822935441612
2023-03-23,Netherlands,The Hague,Primary Market,True,383,303,957,0.35894698609491704,187.0519352352901,218,165,0.019481826701504196,11687.566132666714
2023-03-23,England,London,Primary Market,True,241,183,607,0.5091855098573201,112.88196158110178,135,106,0.031212496922860884,8386.590286728366
2023-03-23,England,Manchester,Primary Market,True,186,143,378,0.43569913472754834,221.73339459711863,108,78,0.04668013826133672,4845.271886494445
2023-03-23,North America,New York,Expansion Market,False,256,206,409,0.5323668665104393,258.37457301051563,135,121,0.01526173526441934,11061.857534465662
2023-03-23,North America,Los Angeles,Expansion Market,False,341,303,530,0.633377191826236,138.19668270841723,175,166,0.013895990495194695,13614.64181442011
2023-03-23,North America,Toronto,Expansion Market,False,167,130,432,0.5473864697524012,184.63452233201411,71,96,0.016073399465529263,1756.2096136807195
2023-03-23,North America,Vancouver,Expansion Market,False,518,462,1448,0.6391930412818431,112.2736839110242,300,218,0.019615465162479504,22652.339454852066
2023-03-23,Australia,Sydney,Expansion Market,False,101,70,188,0.39963394829147797,137.45484369212366,50,51,0.046525739701843614,1876.7939432781627
2023-03-23,Australia,Melbourne,Expansion Market,False,612,515,1502,0.6982434808311073,134.23559310660505,255,357,0.010618520624409574,8385.410861150722
2023-03-23,Australia,Brisbane,Expansion Market,False,140,101,330,0.46404550535756317,74.58738825837221,71,69,0.031263392560057765,1596.6595389126387
2023-03-23,Croatia,Zagreb,Primary Market,True,496,418,1023,0.301461420096282,143.8945765757917,296,200,0.016139088462244055,21990.76020861489
2023-03-23,Croatia,Split,Primary Market,True,308,259,525,0.679321038200963,154.56598666793383,140,168,0.01921070742281305,6603.698626451607
2023-03-23,Croatia,Rijeka,Primary Market,True,478,368,1001,0.4954035907498401,85.9050984604184,203,275,0.018916640661153374,11662.36146832508
2023-03-24,Germany,Berlin,Primary Market,True,259,223,506,0.41484863097371544,144.19043067577337,143,116,0.026584636840276996,7286.706644950276
2023-03-24,Germany,Hamburg,Primary Market,True,398,313,1190,0.5357855123566531,112.55164572997718,188,210,0.0436979939111658,18639.288257296867
2023-03-24,Germany,Munich,Primary Market,True,295,257,693,0.6078892310354942,177.97262813619602,154,141,0.010539728949498381,5538.000040066295
2023-03-24,Germany,Frankfurt,Primary Market,True,99,87,262,0.666968581244785,248.8137668242447,40,59,0.0253133888310451,1034.5788740719806
2023-03-24,Germany,Cologne,Primary Market,True,68,53,103,0.4902311443995181,227.399572878266,37,31,0.015192804021470847,1758.0036151518898
2023-03-24,Netherlands,Amsterdam,Primary Market,True,755,642,1331,0.45384751034376164,156.1587461293642,429,326,0.028472255430618,10001.82706163374
2023-03-24,Netherlands,Rotterdam,Primary Market,True,466,354,780,0.615999907180657,264.71732758243854,207,259,0.031735140266740174,11707.603370440112
2023-03-24,Netherlands,The Hague,Primary Market,True,178,133,369,0.6910205749694966,116.03373766457933,84,94,0.030559582401344362,5103.114683732158
2023-03-24,England,London,Primary Market,True,507,384,1435,0.3107149944108397,65.42457547022317,303,204,0.021424629321232673,10924.56314578263
2023-03-24,England,Manchester,Primary Market,True,297,230,483,0.3329350245032267,69.14258438431042,177,120,0.034510863317152626,11959.449718389258
2023-03-24,North America,New York,Expansion Market,False,345,272,933,0.5617506398715408,237.4622806133685,141,204,0.014946040671931242,5133.0644078257255
2023-03-24,North America,Los Angeles,Expansion Market,False,150,118,349,0.6600432230405274,87.89210895037132,66,84,0.04325006853742634,4955.30575170167
2023-03-24,North America,Toronto,Expansion Market,False,520,436,1163,0.5882317842743179,290.0364530287929,233,287,0.03304275978073724,9430.929366107628
2023-03-24,North America,Vancouver,Expansion Market,False,167,128,370,0.44693576668230595,162.33412036253665,94,73,0.020029766977849542,8104.155390186603
2023-03-24,Australia,Sydney,Expansion Market,False,137,108,237,0.5973502309753874,149.44984494491,78,59,0.033971942449471604,3583.134418785328
2023-03-24,Australia,Melbourne,Expansion Market,False,409,350,926,0.6770452893792971,161.4172871663889,192,217,0.0384107280944532,7740.44940784847
2023-03-24,Australia,Brisbane,Expansion Market,False,286,229,482,0.5936460387231812,292.9068410790024,151,135,0.03818904131401814,7506.01319264614
2023-03-24,Croatia,Zagreb,Primary Market,True,165,117,379,0.41337281560149314,172.2266961247561,77,88,0.03408123846954111,4290.009109397929
2023-03-24,Croatia,Split,Primary Market,True,253,210,561,0.5228923235956301,81.46170863179667,133,120,0.01564696500085253,8901.03907851656
2023-03-24,Croatia,Rijeka,Primary Market,True,457,406,1198,0.6409550672253229,208.0536816349981,236,221,0.02051295094645969,7545.9124457725975
2023-03-25,Germany,Berlin,Primary Market,True,92,66,234,0.5890856017866668,141.83908103296403,47,45,0.04351554858239342,3029.53538093911
2023-03-25,Germany,Hamburg,Primary Market,True,232,182,387,0.37958566384211173,94.64056387532752,125,107,0.025611821032035256,4034.2336214368365
2023-03-25,Germany,Munich,Primary Market,True,430,378,970,0.5666726041008316,74.64808123269296,206,224,0.04035626365878591,16537.04070682053
2023-03-25,Germany,Frankfurt,Primary Market,True,615,436,1819,0.4916517523674405,193.07907287825438,256,359,0.0433835796125722,7380.570786734294
2023-03-25,Germany,Cologne,Primary Market,True,180,142,399,0.500874137685726,110.93487194945567,77,103,0.042515892565206846,6021.355351555741
2023-03-25,Netherlands,Amsterdam,Primary Market,True,183,156,294,0.5480893332409522,206.1302645810904,106,77,0.01372619070843605,8591.974526489075
2023-03-25,Netherlands,Rotterdam,Primary Market,True,145,125,279,0.43825646393172746,255.58319022024335,77,68,0.016901861890833265,2023.4270739340407
2023-03-25,Netherlands,The Hague,Primary Market,True,983,804,2661,0.5636721428494403,277.3643941628056,499,484,0.04791384908483143,18498.01717834361
2023-03-25,England,London,Primary Market,True,520,406,1557,0.41716941551916853,104.1155337817253,283,237,0.017025185673554495,20342.59720780948
2023-03-25,England,Manchester,Primary Market,True,1044,911,2958,0.36609405211704854,282.524268594938,532,512,0.018131806505156046,30084.87362229821
2023-03-25,North America,New York,Expansion Market,False,896,692,2287,0.506449673961798,211.951457236957,439,457,0.025529960108485468,34069.412275963456
2023-03-25,North America,Los Angeles,Expansion Market,False,178,129,300,0.4151528073429747,150.8168787159722,84,94,0.03864896534823064,7511.758936845342
2023-03-25,North America,Toronto,Expansion Market,False,1222,1010,1973,0.5596519714289584,221.55806602246804,594,628,0.0374720414301505,34845.46477697607
2023-03-25,North America,Vancouver,Expansion Market,False,232,198,671,0.6384571987391565,289.84068516158334,111,121,0.048980667795996746,2786.131671055337
2023-03-25,Australia,Sydney,Expansion Market,False,746,539,2081,0.6603614414496088,220.9714644008875,304,442,0.02988908885858521,8922.624444835927
2023-03-25,Australia,Melbourne,Expansion Market,False,664,584,1454,0.4848624606203916,191.6850722234113,353,311,0.02758572413626223,26905.462379492288
2023-03-25,Australia,Brisbane,Expansion Market,False,220,189,490,0.6938538946670785,288.8863408523699,121,99,0.03855462730230205,3537.950522153147
2023-03-25,Croatia,Zagreb,Primary Market,True,747,565,2160,0.5522050874841975,100.30960002471524,346,401,0.012678175738949124,25944.61991594642
2023-03-25,Croatia,Split,Primary Market,True,216,190,547,0.5987174947053991,241.04975578162498,110,106,0.038382359537001275,4408.795289482122
2023-03-25,Croatia,Rijeka,Primary Market,True,307,267,896,0.4812653598853057,203.75073747939547,156,151,0.04810988341175366,7701.212020498282
2023-03-26,Germany,Berlin,Primary Market,True,814,630,1654,0.40232971360221276,79.89197827414898,341,473,0.011992659671103093,38677.43498670726
2023-03-26,Germany,Hamburg,Primary Market,True,385,332,1093,0.44170719405264736,82.30313488531579,201,184,0.03970486537344463,8216.604635165884
2023-03-26,Germany,Munich,Primary Market,True,622,472,1096,0.6529498048858668,157.34513881956929,288,334,0.015020750578618493,27294.279384167778
2023-03-26,Germany,Frankfurt,Primary Market,True,966,843,1903,0.4582007836588371,191.5180542242475,541,425,0.010006853841167592,23853.875530177178
2023-03-26,Germany,Cologne,Primary Market,True,542,476,1294,0.3492032621900254,222.56450039152537,322,220,0.010145734096803367,15570.716228097068
2023-03-26,Netherlands,Amsterdam,Primary Market,True,455,362,1293,0.34054938449219074,172.44851602478127,262,193,0.022361058041585287,17751.656991359316
2023-03-26,Netherlands,Rotterdam,Primary Market,True,1272,893,2173,0.6512968978883696,193.06378674499368,727,545,0.045834589283735065,42059.12679473889
2023-03-26,Netherlands,The Hague,Primary Market,True,254,215,632,0.4656575694188606,202.40061347469515,106,148,0.04374166291718096,8543.379116287828
2023-03-26,England,London,Primary Market,True,317,243,912,0.4316516903433218,191.68987617694742,139,178,0.02779020729937362,15669.495592554353
2023-03-26,England,Manchester,Primary Market,True,162,137,346,0.37458319165242104,138.36277461826054,67,95,0.0493049242174781,6526.25717982048
2023-03-26,North America,New York,Expansion Market,False,69,56,204,0.5639351308509544,153.76627422203495,38,31,0.04476540999801861,2760.319462199288
2023-03-26,North America,Los Angeles,Expansion Market,False,154,136,256,0.4578440763777898,191.70450789106854,87,67,0.02748679904772213,7097.932084174251
2023-03-26,North America,Toronto,Expansion Market,False,434,373,1080,0.6462753209199436,247.93936098221994,200,234,0.01503934286813573,21409.75492670085
2023-03-26,North America,Vancouver,Expansion Market,False,564,418,1541,0.694608695646093,96.94905685579977,289,275,0.04636555366716831,14028.228821177003
2023-03-26,Australia,Sydney,Expansion Market,False,480,352,1027,0.34371669086785933,130.88247666298068,253,227,0.02096464342873059,18348.25102705416
2023-03-26,Australia,Melbourne,Expansion Market,False,612,472,1194,0.6997714971611145,192.80164816060056,298,314,0.04172691483818241,15491.46459593845
2023-03-26,Australia,Brisbane,Expansion Market,False,603,538,1248,0.41918464712072057,165.33616371877557,275,328,0.02691827496382735,25827.63159421312
2023-03-26,Croatia,Zagreb,Primary Market,True,127,106,339,0.40813673643144655,126.63458332295099,71,56,0.011289879217664667,2433.688657539423
2023-03-26,Croatia,Split,Primary Market,True,360,287,1017,0.5328864642155451,179.136185034425,186,174,0.028055430592322753,10830.178813510223
2023-03-26,Croatia,Rijeka,Primary Market,True,633,473,1648,0.5486322105062019,258.4163948026869,342,291,0.019113894794390233,11691.670629017859
2023-03-27,Germany,Berlin,Primary Market,True,824,741,1329,0.3868771144867255,188.78985877634744,430,394,0.04615766276078617,29291.005901595312
2023-03-27,Germany,Hamburg,Primary Market,True,779,604,1898,0.6793805603712209,119.03242347235889,333,446,0.04707930634002923,14431.677345007582
2023-03-27,Germany,Munich,Primary Market,True,474,333,1244,0.453934213755161,155.57755184888057,253,221,0.03137013495273614,21267.39708509481
2023-03-27,Germany,Frankfurt,Primary Market,True,193,168,487,0.5762753487949175,190.4887545487062,91,102,0.03645772512621374,7748.590420159827
2023-03-27,Germany,Cologne,Primary Market,True,762,578,1736,0.4564154737749528,61.85815174816491,331,431,0.03782012259691283,8703.769334436009
2023-03-27,Netherlands,Amsterdam,Primary Market,True,485,382,1176,0.5563787894121426,255.0611669989512,228,257,0.012262209942388904,16700.458868023834
2023-03-27,Netherlands,Rotterdam,Primary Market,True,463,376,1385,0.6327989207954263,138.8003294719322,231,232,0.02839173067392725,9052.544178281763
2023-03-27,Netherlands,The Hague,Primary Market,True,555,492,1163,0.5766526092061199,287.54221460018516,263,292,0.04453585808515843,20803.10401008918
2023-03-27,England,London,Primary Market,True,483,396,918,0.5757623433407357,141.83964026861574,266,217,0.024846943456791948,20692.946839761466
2023-03-27,England,Manchester,Primary Market,True,724,516,1732,0.6950745487265462,147.63924188627297,384,340,0.022227172076962655,10393.499550556202
2023-03-27,North America,New York,Expansion Market,False,539,457,964,0.6758820684973962,292.4945717088584,253,286,0.02847559072797879,25272.65980558874
2023-03-27,North America,Los Angeles,Expansion Market,False,659,567,1309,0.4984427567461023,81.71034398473074,320,339,0.04956812869492169,30542.02403604629
2023-03-27,North America,Toronto,Expansion Market,False,692,573,1430,0.6274152420205772,272.6542033962744,367,325,0.01859125772626101,27666.043716086027
2023-03-27,North America,Vancouver,Expansion Market,False,604,519,1436,0.6341970733800945,143.09122712576294,359,245,0.019588341501379565,17276.364577354256
2023-03-27,Australia,Sydney,Expansion Market,False,517,401,1478,0.4509826784720383,117.71018364712697,257,260,0.02131845048867243,19238.19680776593
2023-03-27,Australia,Melbourne,Expansion Market,False,403,338,1012,0.5395341884155193,107.41716595956433,167,236,0.03733465698262038,9092.115478847933
2023-03-27,Australia,Brisbane,Expansion Market,False,163,124,268,0.5352508197139776,79.49796989068844,70,93,0.03751732379292818,6112.570220525195
2023-03-27,Croatia,Zagreb,Primary Market,True,719,582,1088,0.5141737006649723,128.41851180772898,354,365,0.01778810645576568,29313.4591586294
2023-03-27,Croatia,Split,Primary Market,True,402,350,1096,0.4001878154243902,260.4760446223951,233,169,0.049203511187738136,7479.313091347644
2023-03-27,Croatia,Rijeka,Primary Market,True,82,62,200,0.4439970323886129,77.45336520502562,36,46,0.01926217855974415,1528.4337302245788
2023-03-28,Germany,Berlin,Primary Market,True,527,409,1272,0.516575765711744,249.9001445976825,297,230,0.04348859346282852,21988.29573330793
2023-03-28,Germany,Hamburg,Primary Market,True,537,431,1203,0.6660804047488186,220.69553411007007,230,307,0.04004490807333179,25265.4859890098
2023-03-28,Germany,Munich,Primary Market,True,454,318,969,0.5031821006743609,279.69827431723155,208,246,0.010862419439950357,20403.789463337715
2023-03-28,Germany,Frankfurt,Primary Market,True,769,562,1883,0.4954635621846374,71.69107867426551,338,431,0.04864238607986821,29097.715537941316
2023-03-28,Germany,Cologne,Primary Market,True,640,475,1475,0.43646783079070506,89.27789438608556,370,270,0.03775072016342591,21243.762434772634
2023-03-28,Netherlands,Amsterdam,Primary Market,True,333,247,821,0.48939608643239507,279.6342515506675,137,196,0.025093102840754715,7540.875345697478
2023-03-28,Netherlands,Rotterdam,Primary Market,True,796,712,1532,0.6602125747005458,75.88438704487818,413,383,0.038465309103611504,30434.515193855103
2023-03-28,Netherlands,The Hague,Primary Market,True,750,567,1645,0.4844788975857527,257.16957759503055,354,396,0.02249150113504473,11317.003021698369
2023-03-28,England,London,Primary Market,True,106,83,300,0.5585682446831273,118.11289817363826,46,60,0.011126162909136608,2325.6720489830745
2023-03-28,England,Manchester,Primary Market,True,321,243,739,0.6558470341191565,142.88558048666843,179,142,0.01870188069426685,9064.396861493697
2023-03-28,North America,New York,Expansion Market,False,138,121,244,0.4813966353616424,163.33755177904203,62,76,0.039464458220157574,2970.544786591773
2023-03-28,North America,Los Angeles,Expansion Market,False,115,83,208,0.557356367973348,149.6150397132772,52,63,0.045973875373682346,3300.462692548056
2023-03-28,North America,Toronto,Expansion Market,False,478,385,1075,0.6703258010540176,134.59683961277116,241,237,0.022554568978477244,8428.238494390374
2023-03-28,North America,Vancouver,Expansion Market,False,47,41,74,0.38855591806038065,99.26475215059236,21,26,0.034812533821599524,949.3962540841352
2023-03-28,Australia,Sydney,Expansion Market,False,884,701,2354,0.6745567895710086,188.46491588645102,401,483,0.015595876525581597,37222.76687541933
2023-03-28,Australia,Melbourne,Expansion Market,False,467,327,990,0.36665118187527446,97.42651993343969,219,248,0.03665953294147619,17251.380264428997
2023-03-28,Australia,Brisbane,Expansion Market,False,773,541,1532,0.5130991206878708,259.3862770182733,437,336,0.028387276629614697,21480.90556953641
2023-03-28,Croatia,Zagreb,Primary Market,True,73,61,154,0.5608221405999798,105.66353980236835,41,32,0.030357288186195874,2727.050218055482
2023-03-28,Croatia,Split,Primary Market,True,436,360,1100,0.44824030692985384,273.04657866074456,186,250,0.047076825047811105,13003.842608064186
2023-03-28,Croatia,Rijeka,Primary Market,True,512,383,871,0.5314313426513357,237.43369350924507,215,297,0.04780422753960979,11415.187271134373
2023-03-29,Germany,Berlin,Primary Market,True,608,528,983,0.3895437476991525,274.5765323630396,336,272,0.012221762234527951,11897.750874867546
2023-03-29,Germany,Hamburg,Primary Market,True,233,197,447,0.6136561411149549,266.6582784189586,116,117,0.025508384355575585,10510.780996957124
2023-03-29,Germany,Munich,Primary Market,True,285,215,701,0.6147247403712496,75.04632787359293,146,139,0.04271330793557005,11509.176653727252
2023-03-29,Germany,Frankfurt,Primary Market,True,503,387,1106,0.6529072825968556,68.21732248588526,232,271,0.02471500734779665,13006.819463817672
2023-03-29,Germany,Cologne,Primary Market,True,208,162,597,0.6356863144469271,76.6370776801467,111,97,0.03588222072640733,7041.959737237591
2023-03-29,Netherlands,Amsterdam,Primary Market,True,481,355,884,0.554019823717792,76.22955656900774,208,273,0.04611136853269445,10279.352338059945
2023-03-29,Netherlands,Rotterdam,Primary Market,True,290,255,525,0.382622977201391,192.87898955279366,159,131,0.04766216462561256,9988.312279639722
2023-03-29,Netherlands,The Hague,Primary Market,True,170,140,497,0.5467666606281755,190.43427025887794,93,77,0.04621475223625999,8083.448700473086
2023-03-29,England,London,Primary Market,True,475,400,1111,0.369570270036908,77.63435698012017,235,240,0.04159610915273168,8213.454890975685
2023-03-29,England,Manchester,Primary Market,True,580,455,1208,0.5179931899680525,76.7547438958817,283,297,0.03129164688406977,14244.134172984297
2023-03-29,North America,New York,Expansion Market,False,130,93,369,0.3028158268797721,212.950114391134,68,62,0.03427118122981204,3678.2626515418597
2023-03-29,North America,Los Angeles,Expansion Market,False,587,422,1668,0.5249749006498833,63.45195919935489,249,338,0.04160711373154478,11106.285923607513
2023-03-29,North America,Toronto,Expansion Market,False,304,226,638,0.44045124657548235,146.61237691001043,155,149,0.011801717963458911,10322.84572990993
2023-03-29,North America,Vancouver,Expansion Market,False,586,450,1280,0.6796773274195963,190.12479483713645,241,345,0.03672247006464999,19403.190369214153
2023-03-29,Australia,Sydney,Expansion Market,False,490,381,809,0.3862730035047301,135.6760128367072,198,292,0.025352614714309777,24146.58343328949
2023-03-29,Australia,Melbourne,Expansion Market,False,854,611,1485,0.5660657150226531,208.58558191308745,353,501,0.04932879557612191,31347.26620554398
2023-03-29,Australia,Brisbane,Expansion Market,False,377,280,598,0.5624072704706039,80.55979093070154,192,185,0.03616171987100723,7313.872723233473
2023-03-29,Croatia,Zagreb,Primary Market,True,425,322,1245,0.5929312768927073,279.77237181345896,211,214,0.017144142502635545,14113.605440914422
2023-03-29,Croatia,Split,Primary Market,True,737,557,1993,0.370108335459187,201.87285283143189,414,323,0.02507480824181276,12614.351524037134
2023-03-29,Croatia,Rijeka,Primary Market,True,188,135,408,0.6251774977323716,279.30022565358365,84,104,0.01324374702355513,3314.919981490628
2023-03-30,Germany,Berlin,Primary Market,True,400,343,961,0.6488720130018678,232.60820317281863,201,199,0.024594640235555805,9684.97064530402
2023-03-30,Germany,Hamburg,Primary Market,True,96,81,146,0.32052822661667674,149.90869438963313,45,51,0.03665468326667825,2383.625366711617
2023-03-30,Germany,Munich,Primary Market,True,472,371,877,0.6128057362252124,287.070270230313,275,197,0.035733493534306854,17651.080614702074
2023-03-30,Germany,Frankfurt,Primary Market,True,136,118,361,0.5507187873146262,94.88595748145924,70,66,0.017675898695603473,3579.8301439652505
2023-03-30,Germany,Cologne,Primary Market,True,744,550,1218,0.36107525555387093,212.05155553300648,357,387,0.04947858324763508,20808.845581187914
2023-03-30,Netherlands,Amsterdam,Primary Market,True,158,113,267,0.3476146573384492,275.65409197120084,74,84,0.017818267824959447,7114.9613466581
2023-03-30,Netherlands,Rotterdam,Primary Market,True,325,233,608,0.31398869594586976,267.6408121616694,180,145,0.034016478002046976,9755.228123572042
2023-03-30,Netherlands,The Hague,Primary Market,True,481,408,841,0.43304835432899025,255.98828442710527,198,283,0.031248114694526784,6752.677684367807
2023-03-30,England,London,Primary Market,True,486,387,956,0.4268679514596682,121.43234673471598,203,283,0.010731544792297107,15915.365072260816
2023-03-30,England,Manchester,Primary Market,True,790,628,2348,0.30808551748506213,133.927611430237,390,400,0.02580506298679753,9269.489700073562
2023-03-30,North America,New York,Expansion Market,False,52,45,112,0.30344591004714794,88.66608081060456,28,24,0.019132158817420183,1163.129781992664
2023-03-30,North America,Los Angeles,Expansion Market,False,266,206,714,0.3319353908120186,86.08077368446213,117,149,0.012255022238737699,6196.987462995571
2023-03-30,North America,Toronto,Expansion Market,False,325,257,581,0.36267817100575567,71.69804955301002,145,180,0.018571301395166957,9376.182051344444
2023-03-30,North America,Vancouver,Expansion Market,False,526,395,1241,0.41407343005809744,261.0299696048827,271,255,0.024141434438478403,14150.92954848414
2023-03-30,Australia,Sydney,Expansion Market,False,790,665,1911,0.5883445092368662,87.75531847802071,319,471,0.043705860819826574,20106.82218466987
2023-03-30,Australia,Melbourne,Expansion Market,False,685,515,1272,0.44125616684102265,205.65509669070263,384,301,0.028734208747764993,13173.725923720445
2023-03-30,Australia,Brisbane,Expansion Market,False,665,485,1976,0.5559184702130293,290.3998398666499,360,305,0.016437867136517334,21420.824448973883
2023-03-30,Croatia,Zagreb,Primary Market,True,842,592,2441,0.4221359520772395,292.18476400005676,457,385,0.01808077230795394,14753.66131190524
2023-03-30,Croatia,Split,Primary Market,True,532,448,851,0.6963203202451955,63.69519927217608,280,252,0.04192919441070356,23156.010101454624
2023-03-30,Croatia,Rijeka,Primary Market,True,221,164,535,0.5527570609628845,242.97314633475256,115,106,0.03940107016428023,8797.780756843973
2023-03-31,Germany,Berlin,Primary Market,True,430,316,812,0.4959553398190797,195.21529960818813,242,188,0.014064813924012843,12942.188833316734
2023-03-31,Germany,Hamburg,Primary Market,True,487,420,1133,0.5990702042486951,71.45993654580964,201,286,0.010692559946890987,14625.92683080395
2023-03-31,Germany,Munich,Primary Market,True,232,182,592,0.4993504306136207,156.18423536530395,113,119,0.011942064354060459,9815.21583244448
2023-03-31,Germany,Frankfurt,Primary Market,True,541,388,1543,0.39248498062201526,269.68767852293286,227,314,0.030692995888604704,11572.153174776548
2023-03-31,Germany,Cologne,Primary Market,True,234,208,649,0.5079787550720815,174.77825071009744,100,134,0.010668731441817476,10711.486526017103
2023-03-31,Netherlands,Amsterdam,Primary Market,True,687,565,1321,0.5611450928238564,156.7821110816168,295,392,0.030942206427933557,7633.383051844761
2023-03-31,Netherlands,Rotterdam,Primary Market,True,138,118,289,0.30498325409869825,264.6046620673252,71,67,0.033506082850784734,5012.902166072919
2023-03-31,Netherlands,The Hague,Primary Market,True,649,484,1082,0.3679081618111545,169.51678873158085,385,264,0.0437000434960528,28924.102229760832
