keyword,date,ranking,search_volume,clicks,impressions,ctr,avg_position,organic_traffic_potential
construction barriers,2023-03-12,27.0,2746.734693877551,1959,125669,0.018045077048791686,27.124063078929865,101.73091458805743
construction barriers,2023-03-19,22.06122448979592,2438.469387755102,2196,122524,0.017822496080944134,22.15338101663318,110.53191489361703
construction barriers,2023-03-26,29.244897959183675,2420.1632653061224,1683,117251,0.013813155729244716,29.446050948898723,82.75505931612003
construction barriers,2023-04-02,21.53061224489796,3046.4285714285716,4627,140754,0.031486667169381456,21.657656144316753,141.49289099526067
construction barriers,2023-04-09,23.571428571428573,2136.673469387755,1501,115716,0.01622491240947682,23.59376602724674,90.64675324675324
construction barriers,2023-04-16,26.79591836734694,2592.816326530612,2640,121919,0.02377977008461678,26.855962010928803,96.76161462300075
construction barriers,2023-04-23,26.346938775510203,2788.816326530612,2627,138415,0.01601779488400455,26.66668876198937,105.84972889233151
construction barriers,2023-04-30,26.46938775510204,2326.5510204081634,2247,112829,0.01969100622250337,26.456333761589754,87.8959136468774
construction barriers,2023-05-07,23.0,2633.285714285714,2539,130801,0.02078269866684602,23.061255420856895,114.49068322981365
construction barriers,2023-05-14,27.571428571428573,2372.4489795918366,1933,116687,0.015746239245053507,27.746247470391523,86.04737231680235
construction barriers,2023-05-21,25.142857142857142,2876.1428571428573,3419,138113,0.025791243910644895,25.29036527164167,114.39204545454547
construction barriers,2023-05-28,22.244897959183675,2661.0204081632655,3302,137822,0.02425016951619757,22.135222181293404,119.62385321100918
construction barriers,2023-06-04,24.06122448979592,2410.2448979591836,2279,115231,0.01783822899552553,24.07555297670013,100.17133163698048
construction barriers,2023-06-11,25.06122448979592,2775.122448979592,1581,129103,0.012990020910123362,24.991779765181416,110.73371335504885
construction barriers,2023-06-18,25.3265306122449,2656.8571428571427,2486,127980,0.021681682645415028,24.940848740000416,104.90410958904108
construction barriers,2023-06-25,28.224489795918366,2467.204081632653,1825,125163,0.015585558285075787,28.331380556937194,87.41359363702098
construction barriers,2023-07-02,24.591836734693878,2952.816326530612,2447,149219,0.015585366261524541,24.334607773680393,120.07302904564315
construction barriers,2023-07-09,27.571428571428573,2892.2448979591836,1718,150591,0.011718085308442107,27.70636561484662,104.900074019245
construction barriers,2023-07-16,27.367346938775512,2427.3673469387754,2144,123385,0.015945111796677954,27.263630854679114,88.69574944071587
construction barriers,2023-07-23,22.081632653061224,2634.1020408163267,1800,132073,0.016504423574544933,22.185423326928106,119.28927911275417
construction barriers,2023-07-30,27.3265306122449,2646.5510204081634,1898,138057,0.013846938962393208,27.692846490390508,96.84914115011203
construction barriers,2023-08-06,23.46938775510204,2677.1632653061224,2277,125166,0.022987674431959454,23.33615607358504,114.0704347826087
construction barriers,2023-08-13,25.0,2660.4897959183672,2603,133020,0.016069478910178715,25.12830168777423,106.4195918367347
construction barriers,2023-08-20,24.020408163265305,2667.3469387755104,2060,123399,0.023897254987599398,24.004419799631155,111.04502973661853
construction barriers,2023-08-27,24.632653061224488,2710.0408163265306,2509,125308,0.021757368976986043,24.66495950022183,110.0182270091135
construction barriers,2023-09-03,26.73469387755102,2611.795918367347,2534,136546,0.017681989372147325,26.857379237418147,97.69312977099237
construction barriers,2023-09-10,27.346938775510203,2580.877551020408,1030,129518,0.009702533766076044,27.55734471175316,94.37537313432837
construction barriers,2023-09-17,25.040816326530614,2737.3673469387754,4722,136313,0.02906689045449045,25.238225980576026,109.3162184189079
construction barriers,2023-09-24,26.897959183673468,2679.734693877551,2010,135663,0.021464908592031113,26.956669032323894,99.62594840667678
construction barriers,2023-10-01,26.775510204081634,2501.3673469387754,1928,122936,0.016143478768488696,26.956835203720317,93.41996951219511
construction barriers,2023-10-08,25.285714285714285,2372.0204081632655,2866,115292,0.01937707955554278,25.147580678751922,93.8087167070218
construction barriers,2023-10-15,25.979591836734695,2657.530612244898,2963,137288,0.018533315703030795,25.998144078180424,102.2930086410055
construction barriers,2023-10-22,25.142857142857142,2629.591836734694,1539,128056,0.01330004965740337,25.326094283860815,104.58603896103897
construction barriers,2023-10-29,23.0,2294.673469387755,1724,116588,0.017485528112788522,23.061347793013308,99.7684117125111
construction barriers,2023-11-05,29.6734693877551,2319.061224489796,1575,116825,0.014941124340277077,29.605263938923752,78.15268225584595
construction barriers,2023-11-12,22.20408163265306,2949.1632653061224,4002,140046,0.027028320652927713,22.38200842246386,132.82077205882354
construction barriers,2023-11-19,25.775510204081634,2523.061224489796,2727,123755,0.01976100270752841,25.49289208126033,97.88598574821853
construction barriers,2023-11-26,25.122448979591837,2440.469387755102,2860,117399,0.03121261526575796,25.218192119204762,97.14297319252641
construction barriers,2023-12-03,26.122448979591837,2857.877551020408,1945,145458,0.014864349939227072,26.067667761228467,109.40312499999999
construction barriers,2023-12-10,20.122448979591837,2426.1428571428573,2344,127170,0.01759340673222842,19.675906284367162,120.56896551724138
construction barriers,2023-12-17,26.79591836734694,3099.326530612245,2208,162098,0.015332982644730778,26.556779673764673,115.66412795125665
construction barriers,2023-12-24,26.653061224489797,2515.4489795918366,1571,133075,0.015168695472618189,26.69932488541399,94.37748851454823
construction barriers,2023-12-31,25.510204081632654,2351.877551020408,1738,122321,0.015705352051031782,25.775043942340574,92.1936
construction barriers,2024-01-07,27.081632653061224,2487.9795918367345,1434,126477,0.016968655055323117,27.237894672504268,91.8696307460437
construction barriers,2024-01-14,23.979591836734695,2362.9591836734694,1737,118673,0.016808916226984782,24.258870279550077,98.54042553191488
construction barriers,2024-01-21,26.918367346938776,2440.0,1930,112056,0.016928229519633402,26.91643020678967,90.64442759666414
construction barriers,2024-01-28,29.571428571428573,2533.938775510204,3240,119508,0.023153027999956846,29.414674345000478,85.6887508626639
construction barriers,2024-02-04,28.877551020408163,2812.4285714285716,1504,140669,0.011270047223496612,28.814961398559827,97.39151943462898
construction barriers,2024-02-11,25.897959183673468,2711.714285714286,1792,127239,0.014461071119386184,25.73301210155681,104.7076438140268
construction barriers,2024-02-18,24.244897959183675,2436.081632653061,2478,127682,0.01805069124256164,24.13536183098241,100.47811447811448
construction barriers,2024-02-25,21.244897959183675,2253.2244897959185,2806,110013,0.02730161191390988,21.131827971793367,106.059558117195
construction barriers,2024-03-03,30.183673469387756,2539.326530612245,1589,122939,0.011723959375074417,30.299761384864798,84.12914131169708
construction barriers,2024-03-10,25.06122448979592,2446.6530612244896,2414,119970,0.021048648848282437,24.831862343891835,97.62703583061888
construction barriers,2024-03-17,25.306122448979593,2498.387755102041,1970,119489,0.023530720330765847,25.162500999089193,98.7266129032258
construction barriers,2024-03-24,24.775510204081634,2735.1020408163267,2406,131913,0.016802651755761205,25.04847480241486,110.39538714991762
construction barriers,2024-03-31,24.448979591836736,2366.6326530612246,1964,120907,0.022747015768092536,24.62340633692855,96.79883138564273
construction barriers,2024-04-07,26.367346938775512,2445.1632653061224,1169,121105,0.009757169876014268,26.521808467875932,92.734520123839
construction barriers,2024-04-14,23.857142857142858,2486.081632653061,2501,119872,0.02155667876658334,23.513968454315762,104.20701454234387
construction barriers,2024-04-21,23.632653061224488,2850.408163265306,4276,145271,0.029921024419990505,23.783882116318313,120.61312607944731
construction barriers,2024-04-28,22.755102040816325,2504.081632653061,2724,118904,0.024005359892935615,22.66386643397504,110.04484304932735
construction barriers,2024-05-05,23.489795918367346,2501.673469387755,3327,127388,0.031461016943438905,23.685227249188973,106.50043440486535
construction barriers,2024-05-12,25.20408163265306,2690.7755102040815,2915,131444,0.019349063366539326,25.16715240588154,106.75951417004048
construction barriers,2024-05-19,27.306122448979593,2522.285714285714,2476,125206,0.023446416840008453,27.362812315500697,92.37070254110611
construction barriers,2024-05-26,24.551020408163264,2469.204081632653,2614,125841,0.019377616588316306,24.245367138023163,100.57439733998338
construction barriers,2024-06-02,22.46938775510204,2791.816326530612,1829,128358,0.017885518460764277,22.26584820488912,124.24977293369662
construction barriers,2024-06-09,27.367346938775512,2695.183673469388,1597,135395,0.012165379489602297,27.327175903410787,98.48173005219984
construction barriers,2024-06-16,23.816326530612244,2524.1632653061224,1697,112448,0.019286595582761065,23.73613912607455,105.98457583547558
construction barriers,2024-06-23,24.53061224489796,2352.9591836734694,1447,110464,0.01702796857446028,24.427101966777805,95.91930116472545
construction barriers,2024-06-30,22.959183673469386,2589.1020408163267,3727,112899,0.02989210355086533,23.065663359526482,112.76977777777779
construction barriers,2024-07-07,27.46938775510204,2683.183673469388,2624,116795,0.02022390851175755,27.314878436456347,97.67904903417535
construction barriers,2024-07-14,21.346938775510203,2338.1020408163267,3182,108625,0.028659626121844455,21.425424173758802,109.52868068833654
construction barriers,2024-07-21,26.53061224489796,2322.4489795918366,3033,111463,0.023072992445824513,26.677989606163234,87.53846153846153
construction barriers,2024-07-28,27.53061224489796,2481.673469387755,1595,123809,0.014234673609017576,27.40464637838944,90.1423276501112
construction barriers,2024-08-04,24.816326530612244,2526.0408163265306,2046,125516,0.021973577808229654,25.014431393390716,101.78947368421052
construction barriers,2024-08-11,25.918367346938776,2836.2448979591836,1794,140127,0.015089292935207648,25.63732989954765,109.42992125984252
construction barriers,2024-08-18,25.387755102040817,2712.4285714285716,1920,124548,0.01812876700487761,25.382893894795007,106.84003215434085
construction barriers,2024-08-25,23.836734693877553,2421.938775510204,2754,113303,0.022861704692597684,23.936864059386103,101.60530821917806
construction barriers,2024-09-01,22.3265306122449,2470.795918367347,2456,121991,0.02183244953993342,22.48159255983287,110.66636197440586
construction barriers,2024-09-08,25.53061224489796,2597.3673469387754,2928,125998,0.02011466125700484,25.60082527882781,101.73541167066345
construction barriers,2024-09-15,23.775510204081634,2250.183673469388,2241,110341,0.017251753038887967,23.959120769941805,94.64291845493563
construction barriers,2024-09-22,29.428571428571427,2201.5714285714284,947,109166,0.011170086048165717,29.37851173092883,74.81067961165049
construction barriers,2024-09-29,23.6734693877551,2920.469387755102,2250,152010,0.015975618649087982,23.643545883923327,123.3646551724138
construction barriers,2024-10-06,27.040816326530614,2434.7755102040815,2487,114976,0.019899214143588365,27.19187886008507,90.04075471698113
construction barriers,2024-10-13,26.612244897959183,2460.387755102041,1432,122482,0.013922921080661574,26.578876782123675,92.4532208588957
construction barriers,2024-10-20,24.387755102040817,2500.938775510204,2153,126094,0.015765937607895786,24.30567772002023,102.54895397489538
construction barriers,2024-10-27,24.93877551020408,2656.877551020408,1882,135740,0.014300185295587256,25.062468542986522,106.53600654664484
construction barriers,2024-11-03,23.959183673469386,2460.6326530612246,3102,124611,0.019246745930635436,24.054129739633712,102.70102214650768
construction barriers,2024-11-10,26.93877551020408,2262.8979591836733,1958,107709,0.021896734578950555,26.926888784655695,84.00151515151515
construction barriers,2024-11-17,19.06122448979592,3109.081632653061,3273,160557,0.025899929116310127,19.06677368569222,163.110278372591
construction barriers,2024-11-24,27.693877551020407,2472.122448979592,1150,122076,0.010834560835540451,27.668316375509267,89.26602800294768
construction barriers,2024-12-01,22.20408163265306,2311.2244897959185,2281,119654,0.016408774992554328,22.196103363588236,104.09007352941177
construction barriers,2024-12-08,25.448979591836736,2731.183673469388,2574,136953,0.020139679929529235,25.16915590980837,107.31996792301524
construction barriers,2024-12-15,25.897959183673468,2704.795918367347,2192,134579,0.020505068261599417,25.98441955502803,104.44050433412136
construction barriers,2024-12-22,26.755102040816325,2764.183673469388,1675,134056,0.013239321122396036,26.85211159638068,103.31426392067127
construction barriers,2024-12-29,29.163265306122447,2697.3469387755104,1727,129171,0.012289495298281524,29.242341721217688,92.49125262421275
construction barriers,2025-01-05,27.642857142857142,2277.0714285714284,423,29656,0.011602473733366593,27.49392263072641,82.37467700258398
crowd control barriers,2023-01-01,23.714285714285715,2768.285714285714,406,17195,0.024489299227667,23.853427502564916,116.73493975903614
crowd control barriers,2023-01-08,24.551020408163264,2381.7551020408164,3680,121753,0.038190040809442716,24.3229821533741,97.01246882793018
crowd control barriers,2023-01-15,26.79591836734694,2495.795918367347,1614,128615,0.015622076041654125,26.641146428248927,93.14089870525514
crowd control barriers,2023-01-22,26.489795918367346,2522.061224489796,1612,121455,0.014958508522668557,26.420847003476926,95.20878274268105
crowd control barriers,2023-01-29,27.26530612244898,2802.9591836734694,1926,141011,0.02049272455634566,27.208511244071452,102.80314371257485
crowd control barriers,2023-02-05,25.897959183673468,2432.3061224489797,1870,120289,0.01758229302298386,25.98152751426602,93.91883372734438
crowd control barriers,2023-02-12,25.020408163265305,2102.612244897959,1790,98800,0.01805306856898312,24.87389241860107,84.03588907014681
crowd control barriers,2023-02-19,23.183673469387756,2666.4489795918366,2333,118356,0.021826855234404353,23.04564580543873,115.01408450704224
crowd control barriers,2023-02-26,27.081632653061224,2395.6326530612246,1802,112483,0.01765651579601063,27.321233013280867,88.45968349660889
crowd control barriers,2023-03-05,23.93877551020408,2384.061224489796,2236,112980,0.022022796498378596,23.827290561973978,99.58994032395569
crowd control barriers,2023-03-12,23.918367346938776,2756.3673469387754,2321,141217,0.018080725579668805,23.937602063602377,115.24061433447098
crowd control barriers,2023-03-19,24.448979591836736,2581.8571428571427,2630,117427,0.0201653082447866,24.41377057522392,105.60183639398997
crowd control barriers,2023-03-26,25.79591836734694,2463.714285714286,2097,125161,0.014643769170842478,25.693033727094615,95.50791139240506
crowd control barriers,2023-04-02,23.612244897959183,2609.326530612245,1691,133649,0.013690185868548983,23.815705941595695,110.50734658599828
crowd control barriers,2023-04-09,24.46938775510204,2598.795918367347,1859,122686,0.01853903236322258,24.52191896333074,106.20600500417015
crowd control barriers,2023-04-16,24.693877551020407,2360.8979591836733,2188,127221,0.015964857351408988,24.315155731747573,95.60661157024794
crowd control barriers,2023-04-23,23.448979591836736,2182.183673469388,2327,117820,0.02516147166047913,23.558195962501546,93.06092254134029
crowd control barriers,2023-04-30,24.285714285714285,2579.8979591836733,2808,130000,0.018484084037879354,24.499266168770436,106.23109243697478
crowd control barriers,2023-05-07,20.755102040816325,2710.4285714285716,2489,126581,0.026226953116350742,20.88634438568238,130.59095378564407
crowd control barriers,2023-05-14,26.979591836734695,2516.3469387755104,1284,123574,0.0163767572131392,27.177350094832153,93.26853252647504
crowd control barriers,2023-05-21,29.163265306122447,2422.8571428571427,1673,108422,0.01840507135714616,29.093403439557193,83.07907627711687
crowd control barriers,2023-05-28,23.816326530612244,2607.204081632653,3287,129547,0.023886679919635796,24.01349584981996,109.471293916024
crowd control barriers,2023-06-04,25.142857142857142,2397.5714285714284,1412,121657,0.012248929728717325,25.123231706945546,95.35795454545453
crowd control barriers,2023-06-11,25.224489795918366,2813.918367346939,3494,145809,0.022218997301676563,24.969479585930973,111.55501618122977
crowd control barriers,2023-06-18,22.53061224489796,2485.2244897959185,3841,127793,0.02978525025852089,22.48405089111713,110.30434782608697
crowd control barriers,2023-06-25,24.367346938775512,2745.8367346938776,1971,134173,0.017948833541344508,24.143096382370455,112.68509212730316
crowd control barriers,2023-07-02,25.6734693877551,2577.877551020408,1977,117834,0.020209967946581486,25.474194496054405,100.41017488076311
crowd control barriers,2023-07-09,26.510204081632654,2439.5102040816328,1542,119747,0.014414827176737078,26.54270704269554,92.02155504234027
crowd control barriers,2023-07-16,23.857142857142858,2590.3469387755104,1974,129772,0.01755493459546809,23.919492570379077,108.57741659538067
crowd control barriers,2023-07-23,22.775510204081634,2471.7755102040815,1979,121268,0.024171447554726836,23.006725848449253,108.52777777777777
crowd control barriers,2023-07-30,23.959183673469386,2662.183673469388,1733,127594,0.01702737776322136,23.977255404039536,111.11328790459967
crowd control barriers,2023-08-06,25.816326530612244,2607.183673469388,2098,133209,0.02854721080651575,25.73515429945489,100.9897233201581
crowd control barriers,2023-08-13,27.510204081632654,2757.673469387755,2152,132421,0.018370249003569424,27.46959831826787,100.24183976261128
crowd control barriers,2023-08-20,24.591836734693878,2699.183673469388,2921,144445,0.020373220049238742,24.451434381386665,109.75933609958507
crowd control barriers,2023-08-27,23.877551020408163,2866.4897959183672,2312,141952,0.019180878777389252,23.890929362310246,120.04957264957265
crowd control barriers,2023-09-03,24.367346938775512,2455.8367346938776,2692,116317,0.024555112774998878,24.190634861940776,100.78391959798994
crowd control barriers,2023-09-10,22.93877551020408,2394.326530612245,1401,117618,0.01254144641741562,22.99578578712109,104.37900355871885
crowd control barriers,2023-09-17,22.816326530612244,2454.734693877551,2151,121256,0.024925708203443236,22.884084606522475,107.58676207513416
crowd control barriers,2023-09-24,26.857142857142858,2303.1020408163267,1500,115372,0.01673300726387078,26.94622843397949,85.75379939209726
crowd control barriers,2023-10-01,25.897959183673468,2720.0,1986,136723,0.021345281903471264,25.804563866542473,105.02758077226163
crowd control barriers,2023-10-08,23.877551020408163,2635.9591836734694,2917,133228,0.022399207935320783,23.68853663951062,110.3948717948718
crowd control barriers,2023-10-15,24.183673469387756,2799.326530612245,4318,134864,0.03507698975480401,24.589875491261427,115.75274261603374
crowd control barriers,2023-10-22,24.387755102040817,2222.5102040816328,2072,110875,0.01533512632093011,24.305909235937996,91.13221757322177
crowd control barriers,2023-10-29,26.93877551020408,2600.0204081632655,2500,131053,0.020004811504023404,26.831505389641972,96.5159090909091
crowd control barriers,2023-11-05,23.897959183673468,2736.0408163265306,2947,124159,0.02522373749517405,23.912008839066004,114.48847139197268
crowd control barriers,2023-11-12,27.510204081632654,2182.6530612244896,2184,113779,0.01714060310934222,27.294346891140716,79.33976261127596
crowd control barriers,2023-11-19,26.285714285714285,2304.1428571428573,1816,110014,0.01927992942276127,26.367846961455555,87.65760869565219
crowd control barriers,2023-11-26,25.79591836734694,2737.1428571428573,1803,125851,0.015044433829908575,25.785800050785184,106.10759493670886
crowd control barriers,2023-12-03,26.367346938775512,2596.9795918367345,1674,133386,0.015144897495054299,26.561215164020403,98.4922600619195
crowd control barriers,2023-12-10,26.775510204081634,2582.408163265306,2666,123263,0.02135481105128617,26.613046204664002,96.4466463414634
crowd control barriers,2023-12-17,23.183673469387756,2699.1020408163267,4102,132884,0.028686973785727314,23.281088621683683,116.42253521126761
crowd control barriers,2023-12-24,31.551020408163264,2702.326530612245,2133,133861,0.012767890898890358,31.78861576721251,85.64941785252263
crowd control barriers,2023-12-31,27.551020408163264,2643.1632653061224,1557,127637,0.014402096269425908,27.554315719413548,95.93703703703704
crowd control barriers,2024-01-07,24.142857142857142,2391.5102040816328,3455,119176,0.03166352989639463,24.213685838588148,99.0566356720203
crowd control barriers,2024-01-14,27.836734693877553,2241.122448979592,1831,96834,0.015440867439971395,27.805437422084548,80.50953079178885
crowd control barriers,2024-01-21,22.102040816326532,2671.530612244898,2794,139811,0.02041446695861352,22.134055090240626,120.87257617728531
crowd control barriers,2024-01-28,23.959183673469386,2524.877551020408,2200,118822,0.0186821812913247,23.99414128544193,105.3824531516184
crowd control barriers,2024-02-04,25.918367346938776,2665.795918367347,1439,127377,0.013146902638232245,25.768973000200322,102.85354330708661
crowd control barriers,2024-02-11,25.183673469387756,2762.530612244898,2104,141024,0.016742150114920133,24.923110841527386,109.69529983792543
crowd control barriers,2024-02-18,24.040816326530614,2513.795918367347,2852,115746,0.026972629564508386,23.91642393419149,104.56366723259762
crowd control barriers,2024-02-25,26.183673469387756,2673.265306122449,2714,126431,0.024568770761789253,26.155396709489935,102.0966484801247
crowd control barriers,2024-03-03,24.714285714285715,2482.734693877551,2049,115664,0.021877087691115866,24.734119367389763,100.45747316267547
crowd control barriers,2024-03-10,22.3265306122449,2283.408163265306,2904,111120,0.029591206960897246,22.223686935286988,102.27330895795247
crowd control barriers,2024-03-17,26.0,2648.938775510204,2200,126599,0.019997764701595058,26.09654961999228,101.8822605965463
crowd control barriers,2024-03-24,24.3265306122449,2309.265306122449,1847,111304,0.017672591325633376,24.171110251586818,94.92785234899328
crowd control barriers,2024-03-31,23.163265306122447,2699.0204081632655,3751,140561,0.02547310548405021,23.389100896888834,116.52158590308372
crowd control barriers,2024-04-07,26.53061224489796,2724.2448979591836,1956,143859,0.018034528421114183,26.807760930884875,102.68307692307692
crowd control barriers,2024-04-14,24.510204081632654,2286.408163265306,2716,112933,0.024733392179430023,24.428420034081586,93.28393005828475
crowd control barriers,2024-04-21,29.040816326530614,2706.591836734694,1861,132221,0.012082898237285613,29.060153175144226,93.1995783555868
crowd control barriers,2024-04-28,23.163265306122447,2597.6326530612246,2991,126292,0.02685716687073358,23.20767289795461,112.1444933920705
crowd control barriers,2024-05-05,27.244897959183675,2416.3673469387754,1255,124904,0.012334915055283285,27.36963825730897,88.69063670411984
crowd control barriers,2024-05-12,24.775510204081634,2864.9591836734694,2933,141491,0.023839507303674394,24.65566155664026,115.63673805601317
crowd control barriers,2024-05-19,24.551020408163264,2930.3673469387754,1955,140255,0.014096562803032781,24.54152101587325,119.35827098919368
crowd control barriers,2024-05-26,25.102040816326532,2457.4285714285716,1893,118137,0.01466932654511283,25.11243094591528,97.89756097560975
crowd control barriers,2024-06-02,27.53061224489796,2726.2448979591836,2574,135564,0.018814039819606155,27.570411007827573,99.02594514455151
crowd control barriers,2024-06-09,26.653061224489797,3110.4897959183672,3242,163539,0.019571179693899984,26.802737633411976,116.70290964777948
crowd control barriers,2024-06-16,23.081632653061224,2948.1020408163267,2067,140829,0.01367815558089595,22.984976647184336,127.72502210433245
crowd control barriers,2024-06-23,28.306122448979593,2520.591836734694,1044,122992,0.010475572590466734,27.85508986548453,89.0475847152127
crowd control barriers,2024-06-30,23.142857142857142,2725.5102040816328,1875,127448,0.0165556239207299,23.361244268825306,117.7689594356261
crowd control barriers,2024-07-07,26.020408163265305,2429.326530612245,2010,121903,0.01810047657185517,26.02351833588205,93.36235294117648
crowd control barriers,2024-07-14,25.693877551020407,2574.408163265306,2435,128489,0.017296774310692316,25.9618399218083,100.1953931691819
crowd control barriers,2024-07-21,25.020408163265305,2350.3673469387754,2666,116976,0.023110755921325762,24.73573546987692,93.93800978792821
crowd control barriers,2024-07-28,24.897959183673468,2799.1020408163267,2262,134104,0.01851751440170611,24.906171825517976,112.42295081967214
crowd control barriers,2024-08-04,23.510204081632654,2835.5510204081634,2489,135645,0.019613359598767838,23.32220130487879,120.60937499999999
crowd control barriers,2024-08-11,27.489795918367346,2417.326530612245,1462,114402,0.013947159621705629,27.327852247058857,87.93541202672606
crowd control barriers,2024-08-18,22.46938775510204,2817.877551020408,4049,136986,0.032828852805252544,22.507940578925734,125.40962761126248
crowd control barriers,2024-08-25,24.918367346938776,2412.5102040816328,2307,121884,0.024647055640403915,24.814613523188356,96.81654381654381
crowd control barriers,2024-09-01,29.428571428571427,2745.2244897959185,2682,124363,0.022717333916554564,29.589478549553466,93.28432732316227
crowd control barriers,2024-09-08,28.163265306122447,2567.591836734694,1247,130771,0.008902263244460527,27.951448237828373,91.16811594202899
crowd control barriers,2024-09-15,24.571428571428573,2378.877551020408,2159,109605,0.02128125685767423,24.60917396130979,96.81478405315613
crowd control barriers,2024-09-22,22.163265306122447,2729.877551020408,4200,140916,0.02767047236451104,21.991593322136517,123.17127071823205
crowd control barriers,2024-09-29,26.551020408163264,2652.204081632653,1590,132384,0.013669914279793203,26.745930169243938,99.89085318985396
crowd control barriers,2024-10-06,25.918367346938776,2574.1428571428573,2224,113443,0.020074991386595988,26.065946299161084,99.31732283464568
crowd control barriers,2024-10-13,25.448979591836736,2769.4897959183672,2444,141944,0.02058228963092623,25.372336768002484,108.82518043303929
crowd control barriers,2024-10-20,25.653061224489797,2411.673469387755,2667,117897,0.018388777296442047,25.735140128514256,94.01113762927605
crowd control barriers,2024-10-27,26.591836734693878,2709.0204081632655,3007,122592,0.023247946926507862,26.6722702182014,101.87413660782809
crowd control barriers,2024-11-03,26.081632653061224,2903.0,1916,130929,0.016777026531107107,26.235186314493312,111.30438184663537
crowd control barriers,2024-11-10,23.93877551020408,2829.326530612245,2415,135597,0.01794978328894663,23.964322802072758,118.19011082693947
crowd control barriers,2024-11-17,30.06122448979592,2289.408163265306,1463,108110,0.018427720858327848,30.046208085613923,76.15818058384251
crowd control barriers,2024-11-24,22.0,2340.408163265306,3168,111833,0.02361806237653473,21.925075057431044,106.38218923933209
crowd control barriers,2024-12-01,24.489795918367346,2579.3673469387754,2402,129213,0.02097592590165468,24.37164690615652,105.32416666666666
crowd control barriers,2024-12-08,21.959183673469386,2703.469387755102,2236,134666,0.017025450285619644,22.102742533533164,123.11338289962826
crowd control barriers,2024-12-15,24.836734693877553,2452.469387755102,2134,126714,0.019867953392429444,24.808996241403097,98.74363188167625
crowd control barriers,2024-12-22,24.510204081632654,2659.6530612244896,1417,125837,0.012228781986084162,24.5494923596601,108.5120732722731
crowd control barriers,2024-12-29,25.26530612244898,2659.3673469387754,2064,141609,0.027460432309376927,25.359695776035426,105.25767366720517
crowd control barriers,2025-01-05,15.142857142857142,2872.0,2064,39557,0.041865737869335555,15.452039658436743,189.66037735849056
crowd management,2023-01-01,33.42857142857143,2387.285714285714,107,20337,0.007302575940492928,33.67664408906615,71.41452991452991
crowd management,2023-01-08,22.142857142857142,2853.469387755102,2494,142707,0.021117260233122576,22.043971760552626,128.8663594470046
crowd management,2023-01-15,22.306122448979593,2737.6326530612246,2344,140280,0.021471171528467104,22.55654633983268,122.73010064043915
crowd management,2023-01-22,26.20408163265306,2674.5102040816328,2538,127836,0.019795097830180776,26.24983317712577,102.06464174454828
crowd management,2023-01-29,25.857142857142858,2277.061224489796,1846,109966,0.022391147664185512,25.76878910156715,88.0631412786109
crowd management,2023-02-05,27.20408163265306,2746.9795918367345,1794,142376,0.013738147508888144,27.32186810986891,100.9767441860465
crowd management,2023-02-12,26.6734693877551,2500.5102040816328,2122,121887,0.023674711392954448,26.799180340356575,93.74521805661823
crowd management,2023-02-19,25.346938775510203,2503.265306122449,3178,117606,0.026761037535408146,25.19848293546356,98.76006441223834
crowd management,2023-02-26,24.020408163265305,2269.5102040816328,2047,102520,0.01950616710216229,24.063430137948007,94.48258283772304
crowd management,2023-03-05,25.142857142857142,2300.6326530612246,1361,116168,0.013851374634618281,25.23526438618261,91.50243506493507
crowd management,2023-03-12,25.857142857142858,2609.0204081632655,1921,117636,0.01643567472786601,26.064776464509777,100.90134175217048
crowd management,2023-03-19,22.367346938775512,2187.9795918367345,1886,108419,0.019786723696590142,22.32074062773995,97.82025547445254
crowd management,2023-03-26,23.73469387755102,2699.9591836734694,3194,145072,0.032616854932663815,23.832477757266062,113.75580395528804
crowd management,2023-04-02,23.408163265306122,2672.122448979592,2909,130784,0.024217515358366252,23.434999158896648,114.153443766347
crowd management,2023-04-09,27.285714285714285,2340.0408163265306,1446,113309,0.015737796236103174,27.390748279724722,85.76065818997758
crowd management,2023-04-16,28.081632653061224,2671.183673469388,1362,125551,0.011719142092796925,27.857081205044203,95.12209302325583
crowd management,2023-04-23,28.081632653061224,2913.204081632653,1855,146412,0.0133486043727846,28.124516752797884,103.74055232558139
crowd management,2023-04-30,22.714285714285715,2617.714285714286,2877,121102,0.02216879100815963,22.3525274477586,115.24528301886792
crowd management,2023-05-07,24.346938775510203,2736.061224489796,2287,138767,0.02396026661394059,24.286195481770438,112.3780385582565
crowd management,2023-05-14,29.142857142857142,2663.6938775510203,1299,131122,0.013768669651896399,28.988086084387273,91.40126050420169
crowd management,2023-05-21,23.346938775510203,2453.122448979592,2982,126548,0.016794357233955223,23.44859722710409,105.07255244755244
crowd management,2023-05-28,25.73469387755102,2167.387755102041,1355,100587,0.01761788731431214,25.77619159412538,84.22045995241872
crowd management,2023-06-04,22.46938775510204,2511.2448979591836,2816,119124,0.024998961982752387,22.66157529817942,111.76294277929155
crowd management,2023-06-11,25.183673469387756,2440.714285714286,2361,126249,0.02083606345129323,24.838849263811188,96.9165316045381
crowd management,2023-06-18,28.3265306122449,2904.326530612245,2068,136114,0.012480605763823777,28.242396533715066,102.53025936599424
crowd management,2023-06-25,26.3265306122449,2823.2448979591836,1813,133548,0.012518436449777584,26.337275211148377,107.23953488372092
