country,device,location_type,mojo_integration,date,sessions,conversions,revenue,bounce_rate,avg_session_duration
Germany,Mobile,Primary Market,True,2024-03-31,58176,1471,117298.89427345779,0.5022001719852877,180.0148451227499
Germany,Mobile,Primary Market,True,2024-04-30,63708,1626,131792.839748681,0.49984075391180105,179.74580331603525
Germany,Mobile,Primary Market,True,2024-05-31,59432,1437,114052.72405620225,0.5129486360245041,169.1520798785909
Germany,Mobile,Primary Market,True,2024-06-30,60263,1442,116519.83255856001,0.5182449276773559,158.00588086706554
Germany,Mobile,Primary Market,True,2024-07-31,59900,1501,118370.21766309674,0.4846345222793889,173.07370652074053
Germany,Mobile,Primary Market,True,2024-08-31,60466,1548,124970.7513515171,0.5299094987297823,181.89242716893696
Germany,Mobile,Primary Market,True,2024-09-30,58874,1414,108786.47115322042,0.48602690319764413,182.24151862092492
Germany,Mobile,Primary Market,True,2024-10-31,53049,1277,103222.29618459578,0.5033352809814696,172.68606617368363
Germany,Mobile,Primary Market,True,2024-11-30,59876,1491,121279.85285412119,0.5219944140092734,166.40134440678247
Germany,Mobile,Primary Market,True,2024-12-31,59291,1539,126642.72058488162,0.4509704523276373,188.71028061650048
Germany,Tablet,Primary Market,True,2023-01-31,10841,151,9232.95825374065,0.4859063730104722,178.98072886938897
Germany,Tablet,Primary Market,True,2023-02-28,9113,121,7082.354294875512,0.4932957088482594,173.1044113308281
Germany,Tablet,Primary Market,True,2023-03-31,9948,132,7933.278268048202,0.49907692783401836,199.18671332220802
Germany,Tablet,Primary Market,True,2023-04-30,9984,135,7909.190752465751,0.4927737461417045,181.19407515901756
Germany,Tablet,Primary Market,True,2023-05-31,11372,151,8980.42757118614,0.48842400303161676,196.02178605103262
Germany,Tablet,Primary Market,True,2023-06-30,10912,150,9411.701573641583,0.5180576469575419,181.5149180721953
Germany,Tablet,Primary Market,True,2023-07-31,11626,156,9196.5048842451,0.4912073363878084,172.76823398908752
Germany,Tablet,Primary Market,True,2023-08-31,11806,159,9353.335341619033,0.47662380892038436,207.73616588572725
Germany,Tablet,Primary Market,True,2023-09-30,8999,118,6596.198568453263,0.5076908451261211,186.48695020841848
Germany,Tablet,Primary Market,True,2023-10-31,10013,136,7827.168612717234,0.47672874480165056,178.83120423272547
Germany,Tablet,Primary Market,True,2023-11-30,10233,136,8247.7734440106,0.5500471996087963,164.2158848612939
Germany,Tablet,Primary Market,True,2023-12-31,10616,144,8601.215785216802,0.4892933311701156,186.64559053460624
Germany,Tablet,Primary Market,True,2024-01-31,9629,124,7400.0633737931375,0.4609836769143913,166.95449585243117
Germany,Tablet,Primary Market,True,2024-02-29,10591,145,8611.323967894676,0.4667239799042976,183.32157230143542
Germany,Tablet,Primary Market,True,2024-03-31,10789,142,8630.233330872232,0.4939081968211965,200.2244730189253
Germany,Tablet,Primary Market,True,2024-04-30,11508,161,9704.8993695478,0.4952001475959154,175.70029638926098
Germany,Tablet,Primary Market,True,2024-05-31,10728,138,8578.113522072827,0.4724642113779693,174.7297458247811
Germany,Tablet,Primary Market,True,2024-06-30,10944,145,9058.410872041948,0.4743575739323924,165.06759860887652
Germany,Tablet,Primary Market,True,2024-07-31,10758,144,9000.147353920895,0.5252052307094462,166.28211465693428
Germany,Tablet,Primary Market,True,2024-08-31,11016,159,9713.17638547323,0.4903318931605389,193.44696061882172
Germany,Tablet,Primary Market,True,2024-09-30,10750,148,8921.326187638828,0.5043529994720678,188.20551591836391
Germany,Tablet,Primary Market,True,2024-10-31,10057,142,8948.816975561009,0.4795132902219803,176.363719105929
Germany,Tablet,Primary Market,True,2024-11-30,10644,142,8416.79542206881,0.48687728399793134,162.77207807849837
Germany,Tablet,Primary Market,True,2024-12-31,10702,148,9059.232101373302,0.5097767847403657,164.7287213902394
Netherlands,Desktop,Primary Market,True,2023-01-31,38222,1751,200595.89662172235,0.5239605360111999,182.87514125749536
Netherlands,Desktop,Primary Market,True,2023-02-28,32355,1515,185280.4259341846,0.5061550936628543,166.56313754063882
Netherlands,Desktop,Primary Market,True,2023-03-31,37546,1684,197942.16050187906,0.5092510865956573,199.16493546207417
Netherlands,Desktop,Primary Market,True,2023-04-30,34609,1573,196675.91977950532,0.4953866941995589,202.145648554298
Netherlands,Desktop,Primary Market,True,2023-05-31,40575,1823,215098.67690703925,0.5376784883210585,192.03316986217482
Netherlands,Desktop,Primary Market,True,2023-06-30,39233,1741,207230.70220835877,0.5022926814837168,188.4681813736806
Netherlands,Desktop,Primary Market,True,2023-07-31,39654,1703,206612.81710401326,0.4979529130375384,168.33804517290335
Netherlands,Desktop,Primary Market,True,2023-08-31,41962,1862,230218.4960899449,0.5243415211197704,185.7022943995644
Netherlands,Desktop,Primary Market,True,2023-09-30,37864,1607,190558.62003944255,0.4349434104783769,182.6014690303781
Netherlands,Desktop,Primary Market,True,2023-10-31,34482,1608,197758.4788242085,0.5290091895633474,182.51541464503148
Netherlands,Desktop,Primary Market,True,2023-11-30,38101,1658,193259.924081732,0.4965193906758418,166.7250363482595
Netherlands,Desktop,Primary Market,True,2023-12-31,41049,1885,224533.2134755434,0.5237654683241149,202.75124753125428
Netherlands,Desktop,Primary Market,True,2024-01-31,35918,1566,183909.9085159646,0.5407461570063714,172.8530453027036
Netherlands,Desktop,Primary Market,True,2024-02-29,29600,1304,154368.83404151304,0.5121243578191649,204.35336392431034
Netherlands,Desktop,Primary Market,True,2024-03-31,37291,1645,202225.52391880212,0.45320764824175724,170.5654282291202
Netherlands,Desktop,Primary Market,True,2024-04-30,34604,1556,190230.04109905488,0.4864461693964168,164.81597651861753
Netherlands,Desktop,Primary Market,True,2024-05-31,35670,1604,193826.2878468967,0.4815133282109667,205.38084192967162
Netherlands,Desktop,Primary Market,True,2024-06-30,36273,1675,200781.09844328387,0.5193570457462275,201.7479408536009
Netherlands,Desktop,Primary Market,True,2024-07-31,35287,1551,186819.33817402303,0.48925355854001773,183.9895109662301
Netherlands,Desktop,Primary Market,True,2024-08-31,32611,1429,173764.5154897691,0.4604309320367405,179.65263021055435
Netherlands,Desktop,Primary Market,True,2024-09-30,40701,1784,208681.23176885,0.5181772702122738,178.3424459935837
Netherlands,Desktop,Primary Market,True,2024-10-31,36389,1614,199650.18718416087,0.5130589922942664,189.77534128147246
Netherlands,Desktop,Primary Market,True,2024-11-30,39112,1718,197106.21951229905,0.4721389455256018,169.7016998079626
Netherlands,Desktop,Primary Market,True,2024-12-31,41932,1795,216428.39509818665,0.4928892065007687,168.25357071393492
Netherlands,Mobile,Primary Market,True,2023-01-31,61137,1474,117610.82734340196,0.49905065599965426,179.85263803608527
Netherlands,Mobile,Primary Market,True,2023-02-28,49911,1218,97872.53019537077,0.5102732564562567,194.64295635601118
Netherlands,Mobile,Primary Market,True,2023-03-31,58111,1359,111442.9532029645,0.49564799128736026,178.9527294768719
Netherlands,Mobile,Primary Market,True,2023-04-30,55162,1261,95924.02450704284,0.4995138898151033,186.03378910935092
Netherlands,Mobile,Primary Market,True,2023-05-31,64261,1596,129934.55047279739,0.5218005535114788,187.98364503602846
Netherlands,Mobile,Primary Market,True,2023-06-30,64024,1623,126858.30626343263,0.5157746788801769,173.7195865483274
Netherlands,Mobile,Primary Market,True,2023-07-31,60684,1509,115694.64422490205,0.5123495081528631,179.95276651483124
Netherlands,Mobile,Primary Market,True,2023-08-31,66264,1738,138976.04082980912,0.5455133160079491,172.50116825899914
Netherlands,Mobile,Primary Market,True,2023-09-30,58359,1428,115542.63709030264,0.5027217268518723,199.45665941812146
Netherlands,Mobile,Primary Market,True,2023-10-31,54014,1309,104744.53051948837,0.5225381285828408,181.6112781735032
Netherlands,Mobile,Primary Market,True,2023-11-30,60386,1489,119779.14139545844,0.4696961652601057,186.45591541869754
Netherlands,Mobile,Primary Market,True,2023-12-31,64856,1621,125192.99013104365,0.4958801911380283,180.01191352795644
Netherlands,Mobile,Primary Market,True,2024-01-31,55475,1365,107192.97123711741,0.48377546182800807,193.9746366037427
Netherlands,Mobile,Primary Market,True,2024-02-29,47622,1182,91066.4937314426,0.4674722387676301,162.61391778548864
Netherlands,Mobile,Primary Market,True,2024-03-31,58947,1476,118792.0331583711,0.48800138052772907,188.19636778481777
Netherlands,Mobile,Primary Market,True,2024-04-30,54970,1349,107505.04837962895,0.5016199176639575,176.1951522880434
Netherlands,Mobile,Primary Market,True,2024-05-31,57667,1445,118966.25698196619,0.5348796484096559,176.07093725508813
Netherlands,Mobile,Primary Market,True,2024-06-30,55787,1370,110641.87888644007,0.4956343200863316,153.4649247424753
Netherlands,Mobile,Primary Market,True,2024-07-31,55772,1371,105714.29348776533,0.47969062976331195,187.28310890748952
Netherlands,Mobile,Primary Market,True,2024-08-31,52888,1303,105911.90533098117,0.5116638950197321,181.80733468319275
Netherlands,Mobile,Primary Market,True,2024-09-30,64883,1599,126333.76014759863,0.5204284081881139,178.5667997200876
Netherlands,Mobile,Primary Market,True,2024-10-31,58387,1434,113778.65991136667,0.47685548919304327,174.5650613525597
Netherlands,Mobile,Primary Market,True,2024-11-30,60570,1509,122113.17728674815,0.5219862525653511,165.9749670224678
Netherlands,Mobile,Primary Market,True,2024-12-31,65662,1610,127677.15242637129,0.4984774536754884,193.5749916353227
Netherlands,Tablet,Primary Market,True,2023-01-31,10920,150,9045.543278055773,0.5004720748396477,182.53514867480328
Netherlands,Tablet,Primary Market,True,2023-02-28,9356,125,7491.277551250905,0.49400855288623635,168.48209891308156
Netherlands,Tablet,Primary Market,True,2023-03-31,10558,151,9220.205885624535,0.5466044687968268,186.06595443167967
Netherlands,Tablet,Primary Market,True,2023-04-30,9857,133,8229.505119512747,0.4959560319457509,162.47966713496263
Netherlands,Tablet,Primary Market,True,2023-05-31,11575,157,9153.329955103005,0.5298575576238715,175.27470141743646
Netherlands,Tablet,Primary Market,True,2023-06-30,11494,161,10017.128584388782,0.4745453465015352,193.95625258869464
Netherlands,Tablet,Primary Market,True,2023-07-31,11196,162,9711.548072312937,0.5264970726403817,161.95575308449406
Netherlands,Tablet,Primary Market,True,2023-08-31,12118,172,10774.772458848647,0.47856825019389865,177.17039935758643
Netherlands,Tablet,Primary Market,True,2023-09-30,10555,145,8455.174221821266,0.49970313936475264,164.8834503320096
Netherlands,Tablet,Primary Market,True,2023-10-31,9808,135,8138.128203329848,0.5411535973152548,185.10921485393771
Netherlands,Tablet,Primary Market,True,2023-11-30,10988,142,8409.738107496822,0.4461455641305732,187.40714112783692
Netherlands,Tablet,Primary Market,True,2023-12-31,11711,158,9267.038283272128,0.5372101671640941,202.4994494207193
Netherlands,Tablet,Primary Market,True,2024-01-31,10101,137,8365.812137087209,0.4857724306760737,186.17571289319122
Netherlands,Tablet,Primary Market,True,2024-02-29,8490,114,6742.844981234732,0.4697886270295152,186.38194681500585
Netherlands,Tablet,Primary Market,True,2024-03-31,10909,146,8677.306306725703,0.491926200182146,158.57469310796657
Netherlands,Tablet,Primary Market,True,2024-04-30,10067,133,7872.95353558285,0.4708748258223029,175.91344940793795
Netherlands,Tablet,Primary Market,True,2024-05-31,10457,144,8360.13140123639,0.45201385191559706,159.31764323664962
Netherlands,Tablet,Primary Market,True,2024-06-30,10188,135,8191.3096144015035,0.5141068268817486,174.1913833529938
Netherlands,Tablet,Primary Market,True,2024-07-31,10347,141,8318.420077073835,0.511116858775386,184.465920262772
Netherlands,Tablet,Primary Market,True,2024-08-31,9615,127,7783.709509395748,0.5164228007118157,158.53311886205645
Netherlands,Tablet,Primary Market,True,2024-09-30,11536,158,9678.76008068402,0.5224513927504736,192.68879310822277
Netherlands,Tablet,Primary Market,True,2024-10-31,10794,146,8357.140212713033,0.48082363436107695,165.71452823643972
Netherlands,Tablet,Primary Market,True,2024-11-30,11167,155,9480.063037470614,0.4938587141571148,191.0792201130845
Netherlands,Tablet,Primary Market,True,2024-12-31,11665,157,9303.82018183903,0.5128747948987754,190.20136585843295
North America,Desktop,Expansion Market,False,2023-01-31,36785,1654,199964.67052534697,0.49926254242085494,183.03095682872132
North America,Desktop,Expansion Market,False,2023-02-28,35196,1511,182160.84076971753,0.46589437595843014,160.60913731720643
North America,Desktop,Expansion Market,False,2023-03-31,35105,1570,177486.54011462184,0.48817368242871445,186.2260250676964
North America,Desktop,Expansion Market,False,2023-04-30,34606,1506,181679.59892858192,0.473956723406305,180.26009194431674
North America,Desktop,Expansion Market,False,2023-05-31,45567,2012,239018.2641973679,0.5259458053929251,182.10936548137542
North America,Desktop,Expansion Market,False,2023-06-30,33674,1531,185997.23713361015,0.4803956348031633,202.03614221166305
North America,Desktop,Expansion Market,False,2023-07-31,34040,1513,180961.11702557647,0.4966822527283346,195.6868059005652
North America,Desktop,Expansion Market,False,2023-08-31,39447,1736,200491.70005531056,0.4910911744958348,159.27754733010096
North America,Desktop,Expansion Market,False,2023-09-30,38581,1758,209438.6550753093,0.5121387469425888,167.25002210358085
North America,Desktop,Expansion Market,False,2023-10-31,32808,1506,177786.05303946396,0.4904092355695347,181.72148803392744
North America,Desktop,Expansion Market,False,2023-11-30,35267,1625,201667.15411883392,0.4771798062025894,193.3686908298302
North America,Desktop,Expansion Market,False,2023-12-31,42811,1806,208817.09264507657,0.5089061025245017,189.61940940025374
North America,Desktop,Expansion Market,False,2024-01-31,37246,1680,207080.17154957197,0.5097543838636369,153.24015672594115
North America,Desktop,Expansion Market,False,2024-02-29,31859,1432,171918.8415359424,0.5066712794313731,182.64709149056569
North America,Desktop,Expansion Market,False,2024-03-31,35419,1502,176727.07875649273,0.48178470904230014,175.81900683622564
North America,Desktop,Expansion Market,False,2024-04-30,35556,1614,188549.03823156832,0.4863213969195305,181.06896708207805
North America,Desktop,Expansion Market,False,2024-05-31,36047,1629,191491.41929367653,0.47466691366703817,172.63098936712046
North America,Desktop,Expansion Market,False,2024-06-30,36455,1562,195621.64692164323,0.5015827226642025,159.09206370494775
North America,Desktop,Expansion Market,False,2024-07-31,37891,1698,204051.8022203556,0.5229844299319302,175.81101595069683
North America,Desktop,Expansion Market,False,2024-08-31,40043,1757,215123.37292469208,0.5137370267086881,175.2939620097261
North America,Desktop,Expansion Market,False,2024-09-30,36291,1560,185208.3179373407,0.5190267519327214,162.41868105685066
North America,Desktop,Expansion Market,False,2024-10-31,43692,1992,240169.90031951005,0.47855584591664124,176.21221075624132
North America,Desktop,Expansion Market,False,2024-11-30,36753,1673,199681.16560302855,0.538025646032398,197.84908798560627
North America,Desktop,Expansion Market,False,2024-12-31,39719,1799,216226.91780242044,0.5074885816616972,170.28804635083927
North America,Mobile,Expansion Market,False,2023-01-31,58045,1421,110160.19296626384,0.4900106168255371,208.9622983097995
North America,Mobile,Expansion Market,False,2023-02-28,55390,1385,110094.77483239167,0.5292389259602001,181.71448516596675
North America,Mobile,Expansion Market,False,2023-03-31,54776,1333,105862.29295578583,0.47883743794597083,183.11803802612513
North America,Mobile,Expansion Market,False,2023-04-30,54531,1337,99935.26380006206,0.5382829384892239,163.47108882618872
North America,Mobile,Expansion Market,False,2023-05-31,69648,1760,142497.99035846538,0.49987584789250333,172.62804762904628
North America,Mobile,Expansion Market,False,2023-06-30,53379,1234,100158.75661540951,0.46486676945647487,157.57333508397423
North America,Mobile,Expansion Market,False,2023-07-31,52575,1268,103619.07687221415,0.46736788550580805,183.70788218575163
North America,Mobile,Expansion Market,False,2023-08-31,61480,1529,121290.26289116609,0.517936941908266,175.0589748388356
North America,Mobile,Expansion Market,False,2023-09-30,60579,1518,120341.35813004547,0.5161242887689937,182.14213544781404
North America,Mobile,Expansion Market,False,2023-10-31,53046,1308,105411.19720603849,0.5046472464145859,186.9776755889299
North America,Mobile,Expansion Market,False,2023-11-30,54476,1305,106729.74977230589,0.5442677880946534,177.14235552733578
North America,Mobile,Expansion Market,False,2023-12-31,65746,1573,126220.45701284267,0.521069314520966,194.56326677556675
North America,Mobile,Expansion Market,False,2024-01-31,58949,1435,112652.51694763631,0.4963035518400744,194.59825419442507
North America,Mobile,Expansion Market,False,2024-02-29,50943,1247,96577.22536375657,0.5017316067347741,161.67895220825886
North America,Mobile,Expansion Market,False,2024-03-31,55582,1422,115179.22962264673,0.5085180483147361,185.99749252672257
North America,Mobile,Expansion Market,False,2024-04-30,56457,1434,119353.88667534998,0.4821246866572198,198.52798238585325
North America,Mobile,Expansion Market,False,2024-05-31,56251,1391,109414.1455056345,0.527246115869715,203.86498677780332
North America,Mobile,Expansion Market,False,2024-06-30,55187,1362,105496.85555065743,0.49683393267006204,178.04678694125886
North America,Mobile,Expansion Market,False,2024-07-31,59245,1457,113976.42893444299,0.5239306860436467,176.20665090304192
North America,Mobile,Expansion Market,False,2024-08-31,62737,1573,123295.46167286581,0.47654313714319224,175.97629858410812
North America,Mobile,Expansion Market,False,2024-09-30,57726,1454,119672.32713692222,0.49497626711548387,178.8873233324934
North America,Mobile,Expansion Market,False,2024-10-31,69874,1684,138554.32474200032,0.49337810365508317,191.73983877478364
North America,Mobile,Expansion Market,False,2024-11-30,57895,1443,115785.04174324391,0.5299912082012688,166.9820962997498
North America,Mobile,Expansion Market,False,2024-12-31,62244,1524,125345.47814891998,0.4436510591577829,166.54239011048182
North America,Tablet,Expansion Market,False,2023-01-31,10513,145,8689.258001696317,0.5052126659907804,191.76854250403608
North America,Tablet,Expansion Market,False,2023-02-28,10266,134,7942.514389876947,0.516994529140857,172.99947953034138
North America,Tablet,Expansion Market,False,2023-03-31,9662,126,7809.398652646512,0.5277739511219859,170.44427487690317
North America,Tablet,Expansion Market,False,2023-04-30,10036,128,7496.031687176885,0.4875486297234015,167.48625849062657
North America,Tablet,Expansion Market,False,2023-05-31,12877,176,10460.338526109008,0.500277003455941,142.0356539239541
North America,Tablet,Expansion Market,False,2023-06-30,9677,129,7797.9461081949485,0.5130757308975269,176.71783799599675
North America,Tablet,Expansion Market,False,2023-07-31,9779,129,7854.494400819328,0.5235265628831068,170.85787530676023
North America,Tablet,Expansion Market,False,2023-08-31,10867,148,9142.808033605423,0.49842026908983456,158.26686472941256
North America,Tablet,Expansion Market,False,2023-09-30,10847,146,8700.73738636198,0.5240328047480273,182.53882013003616
North America,Tablet,Expansion Market,False,2023-10-31,9786,129,7579.6006015524345,0.5244483929188565,163.77278099694618
North America,Tablet,Expansion Market,False,2023-11-30,10030,143,8596.145250206906,0.4730464732887369,194.080534882633
North America,Tablet,Expansion Market,False,2023-12-31,12238,167,10079.656711761478,0.4994422742817343,184.30255985286027
North America,Tablet,Expansion Market,False,2024-01-31,10680,146,8767.160476223196,0.5258982460804769,181.17883659392652
North America,Tablet,Expansion Market,False,2024-02-29,9301,122,7257.319602524954,0.5093958802610241,170.22793948726908
North America,Tablet,Expansion Market,False,2024-03-31,10105,138,8080.744694037272,0.5184884310702454,201.9070011729355
North America,Tablet,Expansion Market,False,2024-04-30,10103,132,7909.140395180133,0.5085089269379984,180.07487590880024
North America,Tablet,Expansion Market,False,2024-05-31,9804,130,7583.368733717622,0.5064124067528779,163.24494645871258
North America,Tablet,Expansion Market,False,2024-06-30,10401,144,8699.09888053724,0.5310049431643251,170.99493873340032
North America,Tablet,Expansion Market,False,2024-07-31,10614,145,8842.869826483016,0.45639321346781125,199.3394048680428
North America,Tablet,Expansion Market,False,2024-08-31,11517,152,8926.034916866036,0.5523572588238256,182.80340007663457
North America,Tablet,Expansion Market,False,2024-09-30,10247,140,8440.0939008458,0.4851701422080609,159.66469553757864
North America,Tablet,Expansion Market,False,2024-10-31,12608,183,11000.887306005729,0.47152683755697117,171.85788099464594
North America,Tablet,Expansion Market,False,2024-11-30,10465,141,8711.614069804267,0.4770287315234799,180.12402658089442
North America,Tablet,Expansion Market,False,2024-12-31,11115,152,9342.560807202908,0.4758669910164852,163.58242037734473
