country,campaign,is_mojo_campaign,date,budget,spend,impressions,clicks,conversions,revenue,ctr,cpc,roas,budget_utilization
Croatia,Mojo Equipment Integration,True,2023-12-31,37521.696534837756,32512.013314226446,826801,22930,1163,165567.60442545626,0.02773339654886726,1.4178810865340796,5.092505432538316,0.8664856953906662
Croatia,Mojo Equipment Integration,True,2024-01-31,31514.273223437594,27002.25773019518,1100118,26406,1148,188040.7430001814,0.024002879691087685,1.022580388176747,6.96388964504644,0.856826287528447
Croatia,Mojo Equipment Integration,True,2024-02-29,29763.212631574286,25583.307627936687,964775,23367,1217,204768.13357170267,0.02422015495840999,1.094847760856622,8.003974175258643,0.8595613633723347
Croatia,Mojo Equipment Integration,True,2024-03-31,32546.848652939392,26958.220378983813,1087961,29659,1293,190355.73617715435,0.027261087483834438,0.9089389520544797,7.061138810392416,0.8282897268012197
Croatia,Mojo Equipment Integration,True,2024-04-30,29978.711915503805,26466.405024050822,1001848,26064,1257,172638.11082406717,0.02601592257508125,1.0154391123408082,6.522915018763814,0.8828399665284966
Croatia,Mojo Equipment Integration,True,2024-05-31,31788.971390375176,26296.500416107898,969808,22978,1023,170016.44855349706,0.023693349611469485,1.1444207683918486,6.465364054653966,0.8272208651604799
Croatia,Mojo Equipment Integration,True,2024-06-30,33128.02558480527,29377.30575235491,935717,22683,1184,168668.76131776144,0.024241303727515904,1.2951243553478335,5.741464610117992,0.8867810632768078
Croatia,Mojo Equipment Integration,True,2024-07-31,31659.10183276087,28845.786011059627,985634,25003,1356,241585.14375334955,0.025367428477507878,1.1536929972827112,8.375058445650415,0.9111372193512445
Croatia,Mojo Equipment Integration,True,2024-08-31,32461.29301111575,28495.71828667411,1012962,26906,1402,198188.9027689052,0.02656170715189711,1.0590841554550698,6.955041482901917,0.8778368217469432
Croatia,Mojo Equipment Integration,True,2024-09-30,35194.095336227394,30846.90060224818,1151816,31479,1418,162932.14598869678,0.02732988602346208,0.9799199657628318,5.281961649554574,0.8764794295051993
Croatia,Mojo Equipment Integration,True,2024-10-31,32078.44597134134,27684.015999217918,1044898,27525,1390,232861.4573686621,0.026342284127254527,1.0057771480188162,8.411404522206622,0.8630098859511656
Croatia,Mojo Equipment Integration,True,2024-11-30,28008.081855151086,23773.824305332273,967192,25794,1347,172961.0401467642,0.026668955078205776,0.9216804026258926,7.275272077617334,0.8488201522790083
Croatia,Mojo Equipment Integration,True,2024-12-31,34905.561979204984,29958.017173571756,1088205,26396,1403,190047.5892256281,0.024256459031156814,1.1349453392018396,6.343797325588141,0.858259127626115
Croatia,Mojo Legacy Support,True,2023-01-31,23534.323580182856,21862.547844692974,1106297,28265,1509,219622.90356262255,0.02554919700586732,0.7734847990338926,10.045622546959224,0.928964360084791
Croatia,Mojo Legacy Support,True,2023-02-28,19968.6342113995,18600.898975661745,869608,23758,1188,153803.90084799618,0.027320355838492745,0.7829320218731267,8.26862728781228,0.9315058195138375
Croatia,Mojo Legacy Support,True,2023-03-31,21475.4041863454,19423.046432977684,906151,25825,1189,191721.56883672436,0.028499665066859716,0.7521024756235308,9.870828940160864,0.9044321710753804
Croatia,Mojo Legacy Support,True,2023-04-30,24262.40743729272,21696.50803589509,1017859,23612,1039,157962.25945619267,0.02319771206031484,0.9188763355876288,7.280538379487477,0.8942438252251219
Croatia,Mojo Legacy Support,True,2023-05-31,24885.568087109605,21933.552935315296,999069,22146,1221,173642.97210252582,0.022166637139176572,0.99040697802381,7.916773566718533,0.8813764210058996
Croatia,Mojo Legacy Support,True,2023-06-30,34765.61374664052,30262.38038049283,1110249,28573,1414,200886.12980338882,0.02573566830503788,1.0591250614388699,6.638147008847998,0.8704687511353701
Croatia,Mojo Legacy Support,True,2023-07-31,27870.490467602765,23819.434582205922,879648,20428,856,134044.69840660683,0.023222925533849904,1.1660189241338321,5.627534857890524,0.8546471261384555
Croatia,Mojo Legacy Support,True,2023-08-31,32992.52203683013,28520.6533082719,1052516,27558,1425,241382.58817947214,0.02618297489064299,1.0349319002929058,8.463431239475272,0.8644581119453006
Croatia,Mojo Legacy Support,True,2023-09-30,26504.49361257823,22714.752022837358,964510,26603,1374,214971.49628390424,0.02758188095509637,0.8538417480298222,9.463959635912927,0.8570151293914035
Croatia,Mojo Legacy Support,True,2023-10-31,34853.02009338551,28596.450134282142,1027853,27807,1491,198316.0009977636,0.0270534794372347,1.0283903381983723,6.93498668773637,0.8204870067977049
Croatia,Mojo Legacy Support,True,2023-11-30,33184.4244569062,29176.448868525953,962337,22593,1130,149436.78221496896,0.023477222636145136,1.291393301842427,5.12182900970425,0.8792211812024926
Croatia,Mojo Legacy Support,True,2023-12-31,34052.29420055142,28630.222871022015,894196,21755,1018,153665.34548826166,0.02432911800097518,1.3160295504951511,5.367242378116223,0.84077221647399
Croatia,Mojo Legacy Support,True,2024-01-31,32226.848214223985,27106.925810589433,1126038,30999,1457,207276.93397179132,0.02752926633026594,0.874445169540612,7.646641135927621,0.8411286648448989
Croatia,Mojo Legacy Support,True,2024-02-29,25274.579920316984,21254.082963172765,966966,23527,1201,162037.30070597577,0.024330741722046068,0.9033911235250038,7.623819902591891,0.8409272490454989
Croatia,Mojo Legacy Support,True,2024-03-31,30430.13107910437,26418.43863965232,962855,23961,1331,209350.86024471722,0.024885366955564443,1.1025599365490721,7.924422146980916,0.8681670996084936
Croatia,Mojo Legacy Support,True,2024-04-30,30127.893695166113,26112.379146115632,987070,25623,1294,169639.43369471753,0.02595864528351586,1.0190992134455619,6.496513885061001,0.8667177138342481
Croatia,Mojo Legacy Support,True,2024-05-31,33761.7747074676,29866.908042739993,1021941,26899,1479,264236.85498810455,0.02632148039857487,1.1103352556875719,8.847144626085086,0.8846367912091386
Croatia,Mojo Legacy Support,True,2024-06-30,33100.984996036794,28815.93061316739,1002484,24413,1280,196023.11341179133,0.02435250836921088,1.1803518868294511,6.802595274234139,0.8705460159755833
Croatia,Mojo Legacy Support,True,2024-07-31,33413.23356416604,29263.64226060881,981176,26216,1460,224984.31813084264,0.0267189576589725,1.116251230569454,7.6881857742530375,0.8758099453143783
Croatia,Mojo Legacy Support,True,2024-08-31,32683.02692420528,27232.10947578792,1018953,23793,1197,151637.1928216192,0.023350439127221765,1.1445429107631622,5.568323414550014,0.8332187082592288
Croatia,Mojo Legacy Support,True,2024-09-30,28171.82059645754,24482.039206613692,1013953,24537,1215,192578.8348330783,0.024199346518033873,0.9977600850394788,7.866127213008227,0.8690258097729112
Croatia,Mojo Legacy Support,True,2024-10-31,38844.15250865743,34192.15084756147,1017329,25008,1221,176075.57049493163,0.024582018206499568,1.3672485143778579,5.149590363002539,0.8802393317743477
Croatia,Mojo Legacy Support,True,2024-11-30,34671.36975010889,30606.058695026783,817541,19983,1079,157742.9861123407,0.024442810819273894,1.531604798830345,5.153979075978593,0.8827473190594283
Croatia,Mojo Legacy Support,True,2024-12-31,30118.37613519283,25711.531237076317,955433,23463,1075,161727.45093237847,0.02455745196157135,1.0958330664056735,6.290074653319973,0.853682519989277
Croatia,Mojo-EVAGO Joint Events,True,2023-01-31,22481.504116148266,20393.237445986637,1029071,24972,1364,251582.0773387583,0.02426654720616945,0.816644139275454,12.33654430813629,0.9071117902355277
Croatia,Mojo-EVAGO Joint Events,True,2023-02-28,24392.414108305973,22338.631913968795,842809,20641,825,123460.55208347579,0.024490720910668964,1.0822456234663433,5.526773195375203,0.9158024218013815
Croatia,Mojo-EVAGO Joint Events,True,2023-03-31,26566.92502423941,23648.95067713741,1083224,28989,1316,219462.06055279405,0.026761777804036838,0.8157904956065201,9.279991469767776,0.8901651454039312
Croatia,Mojo-EVAGO Joint Events,True,2023-04-30,23803.75789794378,21377.219177977153,858692,20157,925,125048.78204674317,0.02347407452264607,1.0605357532359554,5.84962810202969,0.8980606872927306
Croatia,Mojo-EVAGO Joint Events,True,2023-05-31,29829.645411463873,26467.365224535304,1119977,31376,1495,242691.14634328376,0.028014861019467364,0.8435544755397535,9.169448650608734,0.887283937152119
Croatia,Mojo-EVAGO Joint Events,True,2023-06-30,36291.8079259641,32684.651639816024,925373,24149,1147,181854.6027442127,0.026096503788202163,1.3534577680159023,5.563914364094973,0.9006068726720163
Croatia,Mojo-EVAGO Joint Events,True,2023-07-31,33398.561415790995,28824.141923420964,925604,23366,1208,179588.96106201038,0.02524405685368689,1.233593337474149,6.230505023848982,0.8630354333103933
Croatia,Mojo-EVAGO Joint Events,True,2023-08-31,31091.697478885722,27959.48587340284,918590,20114,909,143413.0271167655,0.021896602401506655,1.390051002953308,5.129315602086615,0.8992589064135221
Croatia,Mojo-EVAGO Joint Events,True,2023-09-30,34373.62952706931,30141.84599447233,963929,23005,1039,149665.1742013511,0.023865865639481745,1.3102302105834527,4.965361916745178,0.876888661720624
Croatia,Mojo-EVAGO Joint Events,True,2023-10-31,34907.39250135406,29616.995424388286,1102761,25361,1301,218362.98029633562,0.022997730242545755,1.1678165460505614,7.3728944198209705,0.8484447935559621
Croatia,Mojo-EVAGO Joint Events,True,2023-11-30,32751.15890576811,27755.62604535733,990413,21379,1018,145929.12132367786,0.02158594444943675,1.298265870497092,5.257641138600343,0.8474700429751519
Croatia,Mojo-EVAGO Joint Events,True,2023-12-31,30322.590002693287,25618.916468888194,931108,22075,1053,144976.68360657623,0.02370831310653544,1.1605398173901786,5.658970151319124,0.8448788994150135
Croatia,Mojo-EVAGO Joint Events,True,2024-01-31,27671.230838260788,23913.009893883245,1032832,26538,1473,211685.0782475193,0.025694401412814476,0.9010856090844542,8.85229752285038,0.8641830944801674
Croatia,Mojo-EVAGO Joint Events,True,2024-02-29,28722.31622086184,24999.568917704848,910772,24100,1108,188719.2032295722,0.026461068192698063,1.037326511108085,7.548898297039038,0.8703883323848006
Croatia,Mojo-EVAGO Joint Events,True,2024-03-31,31708.253071162235,26776.10691777648,868369,23234,1152,184312.1772041301,0.02675590676313871,1.1524535989401945,6.883456873327857,0.8444522899979184
Croatia,Mojo-EVAGO Joint Events,True,2024-04-30,34525.19417260363,30223.44635215432,952601,22086,995,145907.95522951285,0.02318494311889238,1.3684436453932047,4.827641213693441,0.8754026465733007
Croatia,Mojo-EVAGO Joint Events,True,2024-05-31,33266.61429199521,27700.52952158776,1004392,23186,1339,170132.13234764576,0.023084612382416426,1.194709286706968,6.141836827164523,0.8326825591101168
Croatia,Mojo-EVAGO Joint Events,True,2024-06-30,30205.467694022624,25710.742766099927,975371,22138,1205,204285.2921666668,0.02269700452443224,1.1613850739045952,7.945522773306285,0.8511949898126504
Croatia,Mojo-EVAGO Joint Events,True,2024-07-31,29974.70849402426,25913.710228751675,1028960,21063,1163,178352.29928558608,0.02047018348623853,1.2302953154228589,6.882545869008806,0.8645191740202517
Croatia,Mojo-EVAGO Joint Events,True,2024-08-31,31800.348817498605,28270.238796338057,842704,18423,925,126954.75059555234,0.021861768782395718,1.5345078866817596,4.490756215755674,0.8889914685709971
Croatia,Mojo-EVAGO Joint Events,True,2024-09-30,27922.375384248473,24258.863221139418,1009451,24074,1355,212449.31825921303,0.02384860681697279,1.007678957428737,8.757595783551908,0.8687965435356295
Croatia,Mojo-EVAGO Joint Events,True,2024-10-31,27366.083582063184,23673.98660161212,985497,25796,1294,212627.82502157433,0.026175625090690283,0.9177386649717832,8.98149638249331,0.8650849337144095
Croatia,Mojo-EVAGO Joint Events,True,2024-11-30,28129.159621667448,23782.976084847316,854154,20805,1034,142695.00470319783,0.024357434373660957,1.1431375190986452,5.999880090453108,0.8454918811910636
Croatia,Mojo-EVAGO Joint Events,True,2024-12-31,33775.1589134371,27979.287252877188,990224,24312,1440,201490.43250729394,0.024552020552925397,1.1508426806876106,7.20141405627029,0.8283983896148572
Croatia,Unified Rental Solutions,False,2023-01-31,27104.90017567861,24426.039141735135,1063523,29797,1408,207096.540172314,0.028017259617328445,0.8197482680046694,8.478515037604359,0.9011669101682495
Croatia,Unified Rental Solutions,False,2023-02-28,25530.29752941675,22621.20053711674,976395,25238,1339,174751.18386860593,0.025848145473911684,0.8963151017163301,7.725106524822817,0.8860531496372862
Croatia,Unified Rental Solutions,False,2023-03-31,25453.65513852309,22892.27920770424,957766,23221,1186,179164.93148923203,0.024244961712986263,0.9858438141210215,7.826434836987978,0.8993709973330192
Croatia,Unified Rental Solutions,False,2023-04-30,24487.65607187661,20832.591430499284,941949,23361,1218,161660.20555099135,0.02480070577069459,0.8917679650057482,7.759966209211877,0.850738485110665
Croatia,Unified Rental Solutions,False,2023-05-31,22912.508562015042,19550.064496427236,1112056,25454,1172,187309.36162376922,0.022889135079528368,0.768054706389064,9.581009907051708,0.8532485407921613
Croatia,Unified Rental Solutions,False,2023-06-30,25706.486168652773,22899.39673971434,903692,22446,1226,188017.2708422197,0.02483810855911085,1.0201994448772316,8.210577465394188,0.8908022897208924
Croatia,Unified Rental Solutions,False,2023-07-31,25146.498293853016,23042.25511441258,1124818,27142,1272,201779.201071677,0.024130125940374354,0.848951997436172,8.756920712394473,0.9163206282301813
Croatia,Unified Rental Solutions,False,2023-08-31,22248.488546811313,19249.450502761214,1087616,26483,1183,195070.77346139742,0.024349586618806637,0.7268606465567048,10.133835946819143,0.8652026164500992
Croatia,Unified Rental Solutions,False,2023-09-30,20609.543409439764,17806.900047134666,891122,22813,1139,191789.26104231155,0.025600310619645794,0.7805593322725931,10.770502475705907,0.8640123506558904
Croatia,Unified Rental Solutions,False,2023-10-31,26103.57819917708,24575.862054729172,980690,27338,1469,191819.63912624936,0.027876291182738683,0.898963422881307,7.805204907932708,0.9414748379401845
Croatia,Unified Rental Solutions,False,2023-11-30,26378.185027803687,23925.72257254701,810213,18084,814,104564.15727788435,0.02232005657771475,1.3230326571857447,4.370365699962766,0.9070268688815518
Croatia,Unified Rental Solutions,False,2023-12-31,24424.523566499665,22307.939383324217,844928,19799,981,146385.35547449157,0.023432765868807756,1.1267205102946722,6.562029462206561,0.9133418436018738
Croatia,Unified Rental Solutions,False,2024-01-31,25949.62991861986,23131.10937015461,1022428,25467,1332,214846.49437187298,0.024908355404977173,0.9082777465015357,9.288205374580222,0.891384942394001
Croatia,Unified Rental Solutions,False,2024-02-29,26997.741173690898,23799.868697468715,1052425,26592,1206,197705.69300045542,0.025267358719148633,0.8950010791767717,8.307007719814976,0.8815503691346414
Croatia,Unified Rental Solutions,False,2024-03-31,23636.139725872836,20933.278875252825,1031463,24444,1107,131438.6490780851,0.023698377935030147,0.8563769790235978,6.278932691880914,0.8856471115009793
Croatia,Unified Rental Solutions,False,2024-04-30,26034.560162720896,23549.40921882136,1054360,24300,1206,188021.55577604455,0.023047156568913842,0.9691114904864758,7.984130473463103,0.9045441548323891
Croatia,Unified Rental Solutions,False,2024-05-31,21426.632623013636,19634.97345730471,957885,23508,1245,208988.93963005012,0.024541568142313536,0.8352464462014936,10.643708792603482,0.9163816733486827
Croatia,Unified Rental Solutions,False,2024-06-30,25631.260110829524,23251.273071686323,963025,22875,1241,191960.3024563262,0.023753277433088447,1.0164490960300032,8.255905036446423,0.9071451411732337
Croatia,Unified Rental Solutions,False,2024-07-31,18188.83774341004,16370.994767984595,1160757,31650,1536,190274.1688696517,0.027266688893541027,0.5172510195255796,11.622639403792078,0.9000572218483799
Croatia,Unified Rental Solutions,False,2024-08-31,21792.527875625594,19401.20358984429,1027059,24319,1152,166624.15063961854,0.023678289173260737,0.7977796615750766,8.588340917510873,0.8902686141126407
Croatia,Unified Rental Solutions,False,2024-09-30,21381.070650778016,20081.298897900033,1059448,29201,1485,235154.8698213808,0.027562466491984506,0.6876921645799813,11.710142407470052,0.9392092297851938
Croatia,Unified Rental Solutions,False,2024-10-31,25782.049142076725,23170.910839318574,977366,23557,1025,158808.12878083516,0.024102536818346454,0.9836104274448603,6.853771519044242,0.8987226233117084
Croatia,Unified Rental Solutions,False,2024-11-30,23141.058074706772,20594.054303298664,831106,20725,947,142861.28703089742,0.024936650679937337,0.9936817516670043,6.937016137129178,0.8899357253594212
Croatia,Unified Rental Solutions,False,2024-12-31,23845.426170759914,20668.892659977915,1006918,26041,1339,189744.67186162333,0.02586208608844017,0.7937057970115554,9.180205005807315,0.8667864651260805
England,EVAGO Construction Safety,False,2023-01-31,26141.26030373497,23023.94131717924,955164,20915,1003,154380.51414924514,0.02189676327834801,1.1008339142806234,6.705216627443999,0.8807510062508219
England,EVAGO Construction Safety,False,2023-02-28,24002.039374047163,21569.28458916942,870083,24352,1279,184733.87311315018,0.027988134465332618,0.8857294919994013,8.564673174459879,0.8986438299277093
England,EVAGO Construction Safety,False,2023-03-31,27411.726057289317,23985.641366449974,1070383,28280,1232,192290.678110615,0.026420449502654656,0.8481485631700839,8.016907914731956,0.8750139015806967
England,EVAGO Construction Safety,False,2023-04-30,23475.890301725434,21372.291951152587,1035705,25553,1354,194346.2559791603,0.02467208326695343,0.8363907154209912,9.093374562884886,0.9103932450042912
England,EVAGO Construction Safety,False,2023-05-31,25869.29830957932,22412.4925173556,959924,23410,1122,156026.24027089987,0.024387347331663756,0.9573896846371466,6.961574673146129,0.8663741957413791
England,EVAGO Construction Safety,False,2023-06-30,24348.33211574444,21751.106632298703,959983,25831,1527,243231.89769180454,0.026907768158394473,0.8420543777747165,11.182506793958892,0.8933304560205877
England,EVAGO Construction Safety,False,2023-07-31,26119.663329479332,23358.279737083853,1020151,21298,949,150332.1386098087,0.020877301497523405,1.096735831396556,6.435925089600661,0.8942795105142527
England,EVAGO Construction Safety,False,2023-08-31,29016.67986401901,26738.329759717402,896964,21272,1129,158926.76324568223,0.023715556031234254,1.256973004875771,5.943780508127069,0.9214813646847727
England,EVAGO Construction Safety,False,2023-09-30,21331.377781743096,19125.8208632065,919289,23342,1269,152945.0168097686,0.025391362237555327,0.8193736981923785,7.996781832459709,0.896605041591628
England,EVAGO Construction Safety,False,2023-10-31,21134.856992850062,19381.388114424033,1148370,27891,1399,195309.72668419537,0.024287468324668878,0.6948975696254718,10.077179484313707,0.9170342681278029
England,EVAGO Construction Safety,False,2023-11-30,21467.206308913068,18526.064458058674,926365,24896,985,121991.44624587927,0.026874935905393662,0.7441381932060843,6.584854895763578,0.8629937305985992
England,EVAGO Construction Safety,False,2023-12-31,22532.982098010438,20688.22343056034,993569,25993,1278,206379.3183194948,0.02616124295343353,0.7959151860331759,9.97569071178119,0.9181307356733319
England,EVAGO Construction Safety,False,2024-01-31,22282.69784029558,20769.363963002583,1087475,24911,1295,195809.8990076528,0.02290719326881078,0.8337426824696954,9.427823565346436,0.932084800137786
England,EVAGO Construction Safety,False,2024-02-29,23024.764532664325,20672.154697539878,980226,25900,1206,170713.69212756734,0.026422478081585266,0.7981526910247058,8.258146991705871,0.8978226321582184
England,EVAGO Construction Safety,False,2024-03-31,21874.56537916737,19170.149959013437,1064120,28202,1367,214476.4936207585,0.02650265007705898,0.6797443429194184,11.188044646459105,0.8763671244078967
England,EVAGO Construction Safety,False,2024-04-30,23190.31622040749,22219.95417575626,862421,19110,838,137650.62939038544,0.022158551333977258,1.1627396219652673,6.194910588095328,0.9581565841781272
England,EVAGO Construction Safety,False,2024-05-31,23766.640436451824,21540.339020193696,1078448,26314,1232,180440.0151854293,0.0243998783436939,0.8185885467885421,8.376841934394342,0.9063266252455453
England,EVAGO Construction Safety,False,2024-06-30,23176.7403716625,19933.56587860643,1007874,24978,1039,164209.63679190408,0.024782859762232184,0.798044914669166,8.23784554113025,0.8600677040408408
England,EVAGO Construction Safety,False,2024-07-31,25774.324027197636,23378.660449429353,807760,20039,1038,174624.2082829155,0.02480811132019412,1.1666580392948427,7.469384683551357,0.9070523217120913
England,EVAGO Construction Safety,False,2024-08-31,26292.667695128966,23989.343815249646,927852,23530,1229,176410.29587258075,0.025359647874876597,1.0195216241075074,7.353694091475713,0.912396721907909
England,EVAGO Construction Safety,False,2024-09-30,23990.854035628858,21101.969891455352,923986,24471,1132,157274.25963142174,0.02648416750903152,0.8623256054699584,7.453060564507085,0.8795839389509345
England,EVAGO Construction Safety,False,2024-10-31,19827.387690132604,18531.26406539056,895633,24006,1128,213606.44858606067,0.02680338933469401,0.771943016970364,11.526814783509415,0.9346296322542237
England,EVAGO Construction Safety,False,2024-11-30,25656.832405630434,22487.472579379857,948698,23636,1399,229334.6825252805,0.024914145492032237,0.9514077077077279,10.198330724617383,0.8764711178627391
England,EVAGO Construction Safety,False,2024-12-31,22445.46813127036,20457.144731118475,1149437,29992,1542,252558.75763957258,0.026092774114631772,0.6820867141610588,12.345748195025072,0.9114153739844787
England,EVAGO Corporate Events,False,2023-01-31,24912.459888012767,22223.483742638564,1217288,33015,1623,268483.05204287975,0.02712176576126603,0.6731329317776333,12.081051519738152,0.8920630015076083
England,EVAGO Corporate Events,False,2023-02-28,17226.710939229633,15444.373992924233,939880,23695,1267,193359.0029553032,0.025210665191301017,0.6517988602204783,12.519704783365757,0.8965364338791706
England,EVAGO Corporate Events,False,2023-03-31,23823.355337371708,21224.235501734813,893132,19871,914,126888.85027261631,0.022248670969128862,1.0681010267090139,5.978488613276307,0.8909003455294286
England,EVAGO Corporate Events,False,2023-04-30,24999.901339726184,22633.774978416594,1086773,28116,1456,207489.21046715512,0.0258710880745105,0.8050140481724496,9.167238371195939,0.9053545720378628
England,EVAGO Corporate Events,False,2023-05-31,23939.140884254113,21430.57086573438,914277,22140,1014,138037.77433710196,0.024215855807375664,0.9679571303403062,6.441161796478897,0.8952105244441024
England,EVAGO Corporate Events,False,2023-06-30,23921.970125263502,22008.16435240602,915285,19440,976,139512.7742300405,0.021239286123994165,1.1321072197739723,6.339137239984688,0.9199979866693191
England,EVAGO Corporate Events,False,2023-07-31,24412.64256677154,21717.16316539872,1040176,23987,1077,150942.93882861512,0.023060520527295382,0.9053722085045534,6.950398524845446,0.8895867420333397
England,EVAGO Corporate Events,False,2023-08-31,24828.18647316418,22700.86863746071,880066,24125,1261,179497.41484586275,0.027412716773514714,0.9409686481848999,7.907072531561995,0.9143184365075232
England,EVAGO Corporate Events,False,2023-09-30,25109.006074235975,22969.861338501825,961396,21851,1035,142458.2454227096,0.022728407440846435,1.0512041251430977,6.201963665489032,0.9148056785119385
England,EVAGO Corporate Events,False,2023-10-31,26067.29278041692,23456.745623643867,822855,22909,1154,203843.87269226255,0.027840871113379635,1.0239096260702722,8.690202637777363,0.8998535375819989
England,EVAGO Corporate Events,False,2023-11-30,25210.789833208044,21885.51250885105,1007496,29213,1595,253703.7827496446,0.028995648617959772,0.7491703183120888,11.592316270731171,0.8681010255387998
England,EVAGO Corporate Events,False,2023-12-31,22897.394255480183,21396.40703034547,1067771,27403,1378,181423.2597728203,0.02566374250658615,0.7808052779018891,8.479146032112618,0.9344472472113077
England,EVAGO Corporate Events,False,2024-01-31,26483.057413992767,23542.013627388944,813818,21594,1018,150051.75023956675,0.02653418823373285,1.0902108746591157,6.373785718354844,0.8889462141538887
England,EVAGO Corporate Events,False,2024-02-29,19557.068077742864,17133.736221468567,1033090,22918,1103,169452.50122572127,0.022183933635985247,0.7476104468744466,9.889991245073409,0.8760892048521222
England,EVAGO Corporate Events,False,2024-03-31,28485.343267185126,25147.055686457956,1122934,26161,1152,169917.5724202031,0.023297005879241345,0.9612421423668038,6.756956939165889,0.8828068333453137
England,EVAGO Corporate Events,False,2024-04-30,26506.695071018086,23536.926767453893,880049,26351,1271,191302.81062531078,0.02994265092057374,0.8932081047191337,8.127773541354523,0.8879615774200654
England,EVAGO Corporate Events,False,2024-05-31,26245.411092684037,24923.252177562186,918700,22371,964,162502.22301008328,0.024350712963970827,1.1140875319638008,6.5201050750664145,0.9496232346884288
England,EVAGO Corporate Events,False,2024-06-30,21101.994839124738,18228.852670943754,889593,23159,1244,171041.03119266033,0.02603325340914328,0.7871174347313681,9.382983903605442,0.8638449971159146
England,EVAGO Corporate Events,False,2024-07-31,21255.82562107591,19934.477109156473,1088386,27490,1380,210104.6005388299,0.025257583247120047,0.7251537689762267,10.539759803497573,0.9378359356406616
England,EVAGO Corporate Events,False,2024-08-31,26236.397552914776,23745.718385835407,1133832,30045,1464,238510.296645097,0.026498634718370974,0.7903384385367085,10.044349586297255,0.9050677913362133
England,EVAGO Corporate Events,False,2024-09-30,21683.692512708418,20031.59085093516,934098,23011,1215,152973.34541023063,0.024634460195825277,0.870522395851339,7.636604928114791,0.9238090255704839
England,EVAGO Corporate Events,False,2024-10-31,24120.350653642763,21758.781765796302,1002681,24385,1215,167996.1550001671,0.024319798619900048,0.8923018973055691,7.7208437865877455,0.9020922654998879
England,EVAGO Corporate Events,False,2024-11-30,19840.988764530182,17800.66581664841,1140031,30903,1656,226859.0148616901,0.027107157612380715,0.5760174033798793,12.744411765177679,0.8971662666565656
England,EVAGO Corporate Events,False,2024-12-31,24808.251953137664,22199.914385615757,1005794,24644,1291,203582.7365825014,0.02450203520800482,0.9008243136510208,9.17042890554619,0.8948600823448178
England,EVAGO Crowd Control,False,2023-01-31,27476.87439244235,25321.791623502533,1026819,25416,1206,160411.25744738895,0.024752171512213934,0.996293343700918,6.334909465825575,0.9215673974354017
England,EVAGO Crowd Control,False,2023-02-28,25393.929538791053,21438.645676588723,983575,23889,1446,220474.74326693584,0.02428792923772971,0.8974275054036889,10.283986525683247,0.8442429378186488
England,EVAGO Crowd Control,False,2023-03-31,25126.23014186971,23201.67628797241,998436,22555,1269,213493.03017391104,0.022590331278118977,1.0286710834835915,9.201620931354187,0.9234045918137845
England,EVAGO Crowd Control,False,2023-04-30,23742.627305141636,20778.691325777683,705216,16707,794,135336.65342867473,0.023690613939558944,1.2437116972393418,6.513242403325874,0.8751639428412334
England,EVAGO Crowd Control,False,2023-05-31,24063.255794228222,20495.009994647346,1011922,27745,1471,256268.03929985472,0.027418121159536013,0.7386920163866407,12.503923607101626,0.8517139230828128
England,EVAGO Crowd Control,False,2023-06-30,18654.77470379013,16434.898703363946,940898,22844,1036,140759.27673204962,0.02427893352945803,0.7194404965576933,8.564657395986176,0.8810022615831876
England,EVAGO Crowd Control,False,2023-07-31,22162.64164833945,19971.276983329146,911320,21632,1161,184494.76028009798,0.023736996883641313,0.923228410841769,9.238005182848518,0.9011234897093374
England,EVAGO Crowd Control,False,2023-08-31,24034.88480893039,20077.431259291334,906468,24552,1256,177942.2264893674,0.02708534664213188,0.8177513546469263,8.862798442256908,0.8353454330611717
England,EVAGO Crowd Control,False,2023-09-30,21673.37725073011,19393.889808089192,975130,21165,927,151371.88515197497,0.02170479833458103,0.9163189136824565,7.805132784081188,0.8948254618433253
England,EVAGO Crowd Control,False,2023-10-31,27105.631314146543,24696.566871840056,1012377,23231,1031,137321.34322208422,0.022946985164617528,1.0630866889862707,5.560341400272243,0.9111231015287519
England,EVAGO Crowd Control,False,2023-11-30,24650.177543608344,22668.18301345228,893228,20853,1127,166776.38707569972,0.023345663145355945,1.087046612643374,7.357289597350057,0.9195951215097846
England,EVAGO Crowd Control,False,2023-12-31,27589.2250425826,24746.491842594438,1005090,24073,1236,183695.67228699796,0.023951088957207812,1.027977063207512,7.423099542975025,0.896962194639373
England,EVAGO Crowd Control,False,2024-01-31,26292.172422188643,22615.745171530525,1030697,26595,1432,201423.12833051913,0.025802927533504025,0.850375828972759,8.906322865013419,0.8601702745736033
England,EVAGO Crowd Control,False,2024-02-29,23986.649344552847,21764.91314904043,861232,21262,1103,170453.9515457979,0.024687888977650622,1.0236531440617265,7.831593463230193,0.9073761339652487
England,EVAGO Crowd Control,False,2024-03-31,27943.07567784838,25081.646831961327,941215,17840,872,140437.10461162566,0.018954224061452484,1.4059219076211507,5.599197913618171,0.8975979280564513
England,EVAGO Crowd Control,False,2024-04-30,22519.71448534516,19804.162108866716,951739,25238,1268,202800.22260245442,0.026517774305770805,0.7846961767519897,10.240282900514975,0.8794144402565314
