country,competitor,is_mojo_competitor,keyword,date,ranking,search_volume,estimated_traffic,market_share,avg_ranking
Croatia,Mojo Legacy,True,barrier rental,2024-09-30,19.233333333333334,55303,827,0.16138595573561565,19.233333333333334
Croatia,Mojo Legacy,True,barrier rental,2024-10-31,18.0,71673,1192,0.14146197726752405,18.0
Croatia,Mojo Legacy,True,barrier rental,2024-11-30,21.733333333333334,62568,786,0.15263542056086551,21.733333333333334
Croatia,Mojo Legacy,True,barrier rental,2024-12-31,17.967741935483872,74132,1467,0.14534648909282338,17.967741935483872
Croatia,Mojo Legacy,True,construction barriers,2023-01-31,15.580645161290322,68973,2006,0.14926391957818497,15.580645161290322
Croatia,Mojo Legacy,True,construction barriers,2023-02-28,14.964285714285714,58764,1684,0.12896458821108325,14.964285714285714
Croatia,Mojo Legacy,True,construction barriers,2023-03-31,19.193548387096776,55077,1149,0.157931039614216,19.193548387096776
Croatia,Mojo Legacy,True,construction barriers,2023-04-30,17.533333333333335,65673,1218,0.15192056003436313,17.533333333333335
Croatia,Mojo Legacy,True,construction barriers,2023-05-31,14.161290322580646,66790,2828,0.15650232445663428,14.161290322580646
Croatia,Mojo Legacy,True,construction barriers,2023-06-30,21.733333333333334,63628,868,0.13594722733732986,21.733333333333334
Croatia,Mojo Legacy,True,construction barriers,2023-07-31,20.516129032258064,62452,1103,0.1578425798409186,20.516129032258064
Croatia,Mojo Legacy,True,construction barriers,2023-08-31,18.06451612903226,75635,1314,0.15537116300495907,18.06451612903226
Croatia,Mojo Legacy,True,construction barriers,2023-09-30,20.7,56627,935,0.14235282350172712,20.7
Croatia,Mojo Legacy,True,construction barriers,2023-10-31,21.35483870967742,64627,823,0.14081769801963887,21.35483870967742
Croatia,Mojo Legacy,True,construction barriers,2023-11-30,19.833333333333332,65963,970,0.14706890900558156,19.833333333333332
Croatia,Mojo Legacy,True,construction barriers,2023-12-31,20.35483870967742,64077,1086,0.16135657323025168,20.35483870967742
Croatia,Mojo Legacy,True,construction barriers,2024-01-31,21.322580645161292,66093,1097,0.14506389323573338,21.322580645161292
Croatia,Mojo Legacy,True,construction barriers,2024-02-29,20.344827586206897,64349,997,0.13764614061782807,20.344827586206897
Croatia,Mojo Legacy,True,construction barriers,2024-03-31,18.64516129032258,71220,1473,0.1428971581844259,18.64516129032258
Croatia,Mojo Legacy,True,construction barriers,2024-04-30,18.566666666666666,68100,970,0.15035359485376354,18.566666666666666
Croatia,Mojo Legacy,True,construction barriers,2024-05-31,20.580645161290324,67119,905,0.15133941255855146,20.580645161290324
Croatia,Mojo Legacy,True,construction barriers,2024-06-30,18.833333333333332,58800,964,0.1301568091805663,18.833333333333332
Croatia,Mojo Legacy,True,construction barriers,2024-07-31,19.612903225806452,77722,1363,0.1573258777624984,19.612903225806452
Croatia,Mojo Legacy,True,construction barriers,2024-08-31,23.548387096774192,64998,633,0.1415985031024753,23.548387096774192
Croatia,Mojo Legacy,True,construction barriers,2024-09-30,19.566666666666666,69987,1258,0.14293824935417007,19.566666666666666
Croatia,Mojo Legacy,True,construction barriers,2024-10-31,17.838709677419356,70743,1293,0.15611108667913812,17.838709677419356
Croatia,Mojo Legacy,True,construction barriers,2024-11-30,19.433333333333334,57720,1022,0.15121258558182685,19.433333333333334
Croatia,Mojo Legacy,True,construction barriers,2024-12-31,20.193548387096776,71793,1245,0.13511203965726254,20.193548387096776
Croatia,Mojo Legacy,True,crowd control barriers,2023-01-31,14.096774193548388,73049,3239,0.1653719446048456,14.096774193548388
Croatia,Mojo Legacy,True,crowd control barriers,2023-02-28,12.035714285714286,62767,2700,0.15584898091648913,12.035714285714286
Croatia,Mojo Legacy,True,crowd control barriers,2023-03-31,16.29032258064516,71298,1550,0.13508535537479904,16.29032258064516
Croatia,Mojo Legacy,True,crowd control barriers,2023-04-30,13.066666666666666,68507,4561,0.15130839853907718,13.066666666666666
Croatia,Mojo Legacy,True,crowd control barriers,2023-05-31,15.35483870967742,62265,2101,0.14007070215697398,15.35483870967742
Croatia,Mojo Legacy,True,crowd control barriers,2023-06-30,20.3,67155,1238,0.13944086918583318,20.3
Croatia,Mojo Legacy,True,crowd control barriers,2023-07-31,21.129032258064516,59281,832,0.15053172929920083,21.129032258064516
Croatia,Mojo Legacy,True,crowd control barriers,2023-08-31,19.483870967741936,74677,1226,0.14431866659638684,19.483870967741936
Croatia,Mojo Legacy,True,crowd control barriers,2023-09-30,19.7,66609,1146,0.14415605789201552,19.7
Croatia,Mojo Legacy,True,crowd control barriers,2023-10-31,19.032258064516128,63751,829,0.16045499929805657,19.032258064516128
Croatia,Mojo Legacy,True,crowd control barriers,2023-11-30,21.6,54353,775,0.15385290086179282,21.6
Croatia,Mojo Legacy,True,crowd control barriers,2023-12-31,19.29032258064516,67170,1032,0.1429075828731619,19.29032258064516
Croatia,Mojo Legacy,True,crowd control barriers,2024-01-31,17.129032258064516,70301,1446,0.14388881763425787,17.129032258064516
Croatia,Mojo Legacy,True,crowd control barriers,2024-02-29,17.862068965517242,52459,784,0.1564009636971066,17.862068965517242
Croatia,Mojo Legacy,True,crowd control barriers,2024-03-31,19.419354838709676,58290,827,0.14489406120324624,19.419354838709676
Croatia,Mojo Legacy,True,crowd control barriers,2024-04-30,20.433333333333334,55942,677,0.15511451458685785,20.433333333333334
Croatia,Mojo Legacy,True,crowd control barriers,2024-05-31,19.903225806451612,61780,1044,0.14102406859100297,19.903225806451612
Croatia,Mojo Legacy,True,crowd control barriers,2024-06-30,18.7,72619,1117,0.1685156476626109,18.7
Croatia,Mojo Legacy,True,crowd control barriers,2024-07-31,20.06451612903226,62264,866,0.1392718303977462,20.06451612903226
Croatia,Mojo Legacy,True,crowd control barriers,2024-08-31,20.193548387096776,69727,1438,0.1428218614836113,20.193548387096776
Croatia,Mojo Legacy,True,crowd control barriers,2024-09-30,15.933333333333334,70170,1580,0.13813783950530514,15.933333333333334
Croatia,Mojo Legacy,True,crowd control barriers,2024-10-31,18.387096774193548,58396,898,0.1337053346989772,18.387096774193548
Croatia,Mojo Legacy,True,crowd control barriers,2024-11-30,19.333333333333332,71201,901,0.15377103855829805,19.333333333333332
Croatia,Mojo Legacy,True,crowd control barriers,2024-12-31,20.29032258064516,59138,1034,0.14403230714483387,20.29032258064516
Croatia,Mojo Legacy,True,crowd management,2023-01-31,16.225806451612904,71487,1585,0.14941908730281597,16.225806451612904
Croatia,Mojo Legacy,True,crowd management,2023-02-28,14.714285714285714,67705,3139,0.15846062490095297,14.714285714285714
Croatia,Mojo Legacy,True,crowd management,2023-03-31,14.290322580645162,66574,2616,0.15587326554361433,14.290322580645162
Croatia,Mojo Legacy,True,crowd management,2023-04-30,16.833333333333332,62462,1817,0.15016524070889084,16.833333333333332
Croatia,Mojo Legacy,True,crowd management,2023-05-31,17.032258064516128,68043,1795,0.1400827284608422,17.032258064516128
Croatia,Mojo Legacy,True,crowd management,2023-06-30,18.9,63595,1082,0.15495137694018346,18.9
Croatia,Mojo Legacy,True,crowd management,2023-07-31,20.870967741935484,65103,1129,0.14332131816220703,20.870967741935484
Croatia,Mojo Legacy,True,crowd management,2023-08-31,19.29032258064516,80230,1051,0.16705070455139553,19.29032258064516
Croatia,Mojo Legacy,True,crowd management,2023-09-30,20.4,63279,926,0.14432177273435565,20.4
Croatia,Mojo Legacy,True,crowd management,2023-10-31,18.93548387096774,59952,836,0.13682873604247106,18.93548387096774
Croatia,Mojo Legacy,True,crowd management,2023-11-30,20.2,60163,812,0.14969511967350008,20.2
Croatia,Mojo Legacy,True,crowd management,2023-12-31,21.225806451612904,63065,1005,0.1488373749764723,21.225806451612904
Croatia,Mojo Legacy,True,crowd management,2024-01-31,20.225806451612904,66733,1050,0.14248730593644252,20.225806451612904
Croatia,Mojo Legacy,True,crowd management,2024-02-29,20.620689655172413,58167,992,0.14329097328731355,20.620689655172413
Croatia,Mojo Legacy,True,crowd management,2024-03-31,20.419354838709676,66924,1200,0.14984312850748016,20.419354838709676
Croatia,Mojo Legacy,True,crowd management,2024-04-30,18.733333333333334,70810,1131,0.1556035586134792,18.733333333333334
Croatia,Mojo Legacy,True,crowd management,2024-05-31,20.516129032258064,65964,950,0.14702977969000733,20.516129032258064
Croatia,Mojo Legacy,True,crowd management,2024-06-30,18.633333333333333,60685,1175,0.15139871668727178,18.633333333333333
Croatia,Mojo Legacy,True,crowd management,2024-07-31,20.0,63383,839,0.14658311607758928,20.0
Croatia,Mojo Legacy,True,crowd management,2024-08-31,20.322580645161292,69026,1143,0.14766843683603234,20.322580645161292
Croatia,Mojo Legacy,True,crowd management,2024-09-30,21.866666666666667,66259,844,0.158474631573132,21.866666666666667
Croatia,Mojo Legacy,True,crowd management,2024-10-31,20.870967741935484,61825,1118,0.13772836053331122,20.870967741935484
Croatia,Mojo Legacy,True,crowd management,2024-11-30,18.966666666666665,65341,1102,0.16246026925104765,18.966666666666665
Croatia,Mojo Legacy,True,crowd management,2024-12-31,19.967741935483872,53169,684,0.14432303462402812,19.967741935483872
Croatia,Mojo Legacy,True,evago mojo barriers,2023-01-31,14.483870967741936,79922,3030,0.14970703371487137,14.483870967741936
Croatia,Mojo Legacy,True,evago mojo barriers,2023-02-28,15.714285714285714,54562,1690,0.15793346598785726,15.714285714285714
Croatia,Mojo Legacy,True,evago mojo barriers,2023-03-31,15.516129032258064,68423,2065,0.15765071889766588,15.516129032258064
Croatia,Mojo Legacy,True,evago mojo barriers,2023-04-30,15.1,57326,1650,0.17307776496359387,15.1
Croatia,Mojo Legacy,True,evago mojo barriers,2023-05-31,15.35483870967742,63521,2032,0.14591801542371705,15.35483870967742
Croatia,Mojo Legacy,True,evago mojo barriers,2023-06-30,21.266666666666666,58442,949,0.1523409110839727,21.266666666666666
Croatia,Mojo Legacy,True,evago mojo barriers,2023-07-31,20.06451612903226,72468,1172,0.14648499240992782,20.06451612903226
Croatia,Mojo Legacy,True,evago mojo barriers,2023-08-31,19.516129032258064,66139,1098,0.16257261101839035,19.516129032258064
Croatia,Mojo Legacy,True,evago mojo barriers,2023-09-30,19.4,60323,967,0.13761765143391985,19.4
Croatia,Mojo Legacy,True,evago mojo barriers,2023-10-31,20.096774193548388,53827,789,0.1394698013030206,20.096774193548388
Croatia,Mojo Legacy,True,evago mojo barriers,2023-11-30,18.066666666666666,62648,1176,0.15397336403741774,18.066666666666666
Croatia,Mojo Legacy,True,evago mojo barriers,2023-12-31,18.451612903225808,73738,1365,0.14184908566274754,18.451612903225808
Croatia,Mojo Legacy,True,evago mojo barriers,2024-01-31,18.258064516129032,66427,1070,0.13831518694420714,18.258064516129032
Croatia,Mojo Legacy,True,evago mojo barriers,2024-02-29,21.0,55437,947,0.14053286338004306,21.0
Croatia,Mojo Legacy,True,evago mojo barriers,2024-03-31,19.64516129032258,55587,1065,0.15312782371363085,19.64516129032258
Croatia,Mojo Legacy,True,evago mojo barriers,2024-04-30,18.3,69398,1352,0.15572952681902244,18.3
Croatia,Mojo Legacy,True,evago mojo barriers,2024-05-31,19.032258064516128,71655,1321,0.13175911845767063,19.032258064516128
Croatia,Mojo Legacy,True,evago mojo barriers,2024-06-30,20.8,65168,1046,0.15133334828299977,20.8
Croatia,Mojo Legacy,True,evago mojo barriers,2024-07-31,21.0,54096,655,0.16069304046947538,21.0
Croatia,Mojo Legacy,True,evago mojo barriers,2024-08-31,20.677419354838708,64876,906,0.1587889850499158,20.677419354838708
Croatia,Mojo Legacy,True,evago mojo barriers,2024-09-30,21.366666666666667,59628,820,0.1458989306587378,21.366666666666667
Croatia,Mojo Legacy,True,evago mojo barriers,2024-10-31,20.967741935483872,50868,769,0.1648514804313275,20.967741935483872
Croatia,Mojo Legacy,True,evago mojo barriers,2024-11-30,22.033333333333335,50577,677,0.1507323959039854,22.033333333333335
Croatia,Mojo Legacy,True,evago mojo barriers,2024-12-31,21.548387096774192,77210,890,0.18340834790678426,21.548387096774192
Croatia,Mojo Legacy,True,evago mojo events,2023-01-31,17.64516129032258,69205,1184,0.1541411132319538,17.64516129032258
Croatia,Mojo Legacy,True,evago mojo events,2023-02-28,13.428571428571429,63858,2876,0.14747291927201153,13.428571428571429
Croatia,Mojo Legacy,True,evago mojo events,2023-03-31,13.548387096774194,72204,2550,0.14323550310414188,13.548387096774194
Croatia,Mojo Legacy,True,evago mojo events,2023-04-30,17.466666666666665,67569,3418,0.1502753489295195,17.466666666666665
Croatia,Mojo Legacy,True,evago mojo events,2023-05-31,17.870967741935484,74495,2098,0.14745510910764817,17.870967741935484
Croatia,Mojo Legacy,True,evago mojo events,2023-06-30,21.466666666666665,76037,958,0.1660244576879343,21.466666666666665
Croatia,Mojo Legacy,True,evago mojo events,2023-07-31,19.612903225806452,56994,834,0.14345255027735482,19.612903225806452
Croatia,Mojo Legacy,True,evago mojo events,2023-08-31,21.838709677419356,68932,1115,0.14768792906357237,21.838709677419356
Croatia,Mojo Legacy,True,evago mojo events,2023-09-30,22.7,63702,807,0.15310252278945352,22.7
Croatia,Mojo Legacy,True,evago mojo events,2023-10-31,18.032258064516128,64942,1265,0.14359495465442101,18.032258064516128
Croatia,Mojo Legacy,True,evago mojo events,2023-11-30,18.366666666666667,68273,1082,0.13275605203336396,18.366666666666667
Croatia,Mojo Legacy,True,evago mojo events,2023-12-31,21.387096774193548,70995,901,0.13759642742944694,21.387096774193548
Croatia,Mojo Legacy,True,evago mojo events,2024-01-31,20.548387096774192,63129,979,0.14033595705309757,20.548387096774192
Croatia,Mojo Legacy,True,evago mojo events,2024-02-29,21.0,61135,867,0.16729870681263034,21.0
Croatia,Mojo Legacy,True,evago mojo events,2024-03-31,20.129032258064516,66867,1103,0.1473075855972027,20.129032258064516
Croatia,Mojo Legacy,True,evago mojo events,2024-04-30,19.933333333333334,70306,1144,0.16077106201233296,19.933333333333334
Croatia,Mojo Legacy,True,evago mojo events,2024-05-31,21.70967741935484,62483,881,0.13907752034451248,21.70967741935484
Croatia,Mojo Legacy,True,evago mojo events,2024-06-30,21.566666666666666,68169,974,0.134416014303835,21.566666666666666
Croatia,Mojo Legacy,True,evago mojo events,2024-07-31,20.161290322580644,72161,1115,0.1564863940255219,20.161290322580644
Croatia,Mojo Legacy,True,evago mojo events,2024-08-31,19.774193548387096,59994,873,0.1499658527369347,19.774193548387096
Croatia,Mojo Legacy,True,evago mojo events,2024-09-30,17.833333333333332,55275,1032,0.13709104487432539,17.833333333333332
Croatia,Mojo Legacy,True,evago mojo events,2024-10-31,21.677419354838708,80503,1243,0.14775778170369633,21.677419354838708
Croatia,Mojo Legacy,True,evago mojo events,2024-11-30,20.166666666666668,78122,937,0.15156375319263113,20.166666666666668
Croatia,Mojo Legacy,True,evago mojo events,2024-12-31,20.032258064516128,68244,988,0.15069170810368004,20.032258064516128
Croatia,Mojo Legacy,True,evago mojo partnership,2023-01-31,14.806451612903226,55593,1883,0.1387599333258565,14.806451612903226
Croatia,Mojo Legacy,True,evago mojo partnership,2023-02-28,13.857142857142858,52853,3150,0.1565077085306416,13.857142857142858
Croatia,Mojo Legacy,True,evago mojo partnership,2023-03-31,17.096774193548388,56988,1163,0.1478807802396582,17.096774193548388
Croatia,Mojo Legacy,True,evago mojo partnership,2023-04-30,12.166666666666666,58404,3365,0.1444508093859513,12.166666666666666
Croatia,Mojo Legacy,True,evago mojo partnership,2023-05-31,17.548387096774192,61160,2404,0.12176598258624965,17.548387096774192
Croatia,Mojo Legacy,True,evago mojo partnership,2023-06-30,19.633333333333333,62040,947,0.14928488315855792,19.633333333333333
Croatia,Mojo Legacy,True,evago mojo partnership,2023-07-31,19.741935483870968,67631,1216,0.15791334015195588,19.741935483870968
Croatia,Mojo Legacy,True,evago mojo partnership,2023-08-31,17.70967741935484,55032,1007,0.14820267766739564,17.70967741935484
Croatia,Mojo Legacy,True,evago mojo partnership,2023-09-30,22.833333333333332,63814,727,0.15988563137837924,22.833333333333332
Croatia,Mojo Legacy,True,evago mojo partnership,2023-10-31,17.419354838709676,68569,1517,0.15785935499677553,17.419354838709676
Croatia,Mojo Legacy,True,evago mojo partnership,2023-11-30,21.666666666666668,51596,635,0.13967679334134844,21.666666666666668
Croatia,Mojo Legacy,True,evago mojo partnership,2023-12-31,22.29032258064516,65110,781,0.15204779158845771,22.29032258064516
Croatia,Mojo Legacy,True,evago mojo partnership,2024-01-31,19.677419354838708,57286,1074,0.1555708709380763,19.677419354838708
Croatia,Mojo Legacy,True,evago mojo partnership,2024-02-29,17.551724137931036,65526,1184,0.15552780149243645,17.551724137931036
Croatia,Mojo Legacy,True,evago mojo partnership,2024-03-31,18.967741935483872,62858,904,0.14250181708614457,18.967741935483872
Croatia,Mojo Legacy,True,evago mojo partnership,2024-04-30,21.366666666666667,73250,949,0.1339042468527306,21.366666666666667
Croatia,Mojo Legacy,True,evago mojo partnership,2024-05-31,16.29032258064516,51027,777,0.14684616146308066,16.29032258064516
Croatia,Mojo Legacy,True,evago mojo partnership,2024-06-30,19.366666666666667,61700,938,0.1448375348971653,19.366666666666667
Croatia,Mojo Legacy,True,evago mojo partnership,2024-07-31,18.70967741935484,60955,1057,0.14415501366487368,18.70967741935484
Croatia,Mojo Legacy,True,evago mojo partnership,2024-08-31,21.451612903225808,61557,903,0.1664593008186664,21.451612903225808
Croatia,Mojo Legacy,True,evago mojo partnership,2024-09-30,18.633333333333333,70224,1355,0.14173631991455693,18.633333333333333
Croatia,Mojo Legacy,True,evago mojo partnership,2024-10-31,20.774193548387096,62487,944,0.15887119357064433,20.774193548387096
Croatia,Mojo Legacy,True,evago mojo partnership,2024-11-30,22.0,64383,790,0.1367382486996517,22.0
Croatia,Mojo Legacy,True,evago mojo partnership,2024-12-31,20.451612903225808,65546,1077,0.15787993743283757,20.451612903225808
Croatia,Mojo Legacy,True,evago mojo rental,2023-01-31,16.483870967741936,64738,1700,0.15027348514024716,16.483870967741936
Croatia,Mojo Legacy,True,evago mojo rental,2023-02-28,17.25,62911,1966,0.13511889290198648,17.25
Croatia,Mojo Legacy,True,evago mojo rental,2023-03-31,12.806451612903226,70786,4164,0.1583157741936657,12.806451612903226
Croatia,Mojo Legacy,True,evago mojo rental,2023-04-30,18.166666666666668,71620,1354,0.15552632049561024,18.166666666666668
Croatia,Mojo Legacy,True,evago mojo rental,2023-05-31,16.838709677419356,56934,2004,0.1267196684569289,16.838709677419356
Croatia,Mojo Legacy,True,evago mojo rental,2023-06-30,18.233333333333334,62928,1324,0.14653364667148308,18.233333333333334
Croatia,Mojo Legacy,True,evago mojo rental,2023-07-31,18.096774193548388,70885,1239,0.1556176983538045,18.096774193548388
Croatia,Mojo Legacy,True,evago mojo rental,2023-08-31,18.70967741935484,69914,1157,0.14988718746599503,18.70967741935484
Croatia,Mojo Legacy,True,evago mojo rental,2023-09-30,19.366666666666667,58605,1166,0.14263091305287406,19.366666666666667
Croatia,Mojo Legacy,True,evago mojo rental,2023-10-31,19.93548387096774,57153,854,0.16387048586345496,19.93548387096774
Croatia,Mojo Legacy,True,evago mojo rental,2023-11-30,21.766666666666666,72529,958,0.15291801662062152,21.766666666666666
Croatia,Mojo Legacy,True,evago mojo rental,2023-12-31,21.548387096774192,68419,1137,0.16926274687031673,21.548387096774192
Croatia,Mojo Legacy,True,evago mojo rental,2024-01-31,19.451612903225808,56087,1087,0.15874065500368043,19.451612903225808
Croatia,Mojo Legacy,True,evago mojo rental,2024-02-29,17.379310344827587,50718,789,0.14562174533117003,17.379310344827587
Croatia,Mojo Legacy,True,evago mojo rental,2024-03-31,20.387096774193548,65618,1110,0.15163603095570308,20.387096774193548
Croatia,Mojo Legacy,True,evago mojo rental,2024-04-30,18.9,64756,1163,0.13701587699448325,18.9
Croatia,Mojo Legacy,True,evago mojo rental,2024-05-31,17.419354838709676,66246,1489,0.14044112601633857,17.419354838709676
Croatia,Mojo Legacy,True,evago mojo rental,2024-06-30,21.466666666666665,71928,1150,0.1489528436005154,21.466666666666665
Croatia,Mojo Legacy,True,evago mojo rental,2024-07-31,17.419354838709676,66009,1229,0.13959430670067563,17.419354838709676
Croatia,Mojo Legacy,True,evago mojo rental,2024-08-31,22.322580645161292,65174,1002,0.15723300614432845,22.322580645161292
Croatia,Mojo Legacy,True,evago mojo rental,2024-09-30,19.3,54708,1028,0.1591075258057884,19.3
Croatia,Mojo Legacy,True,evago mojo rental,2024-10-31,21.64516129032258,66518,839,0.13294856654211681,21.64516129032258
Croatia,Mojo Legacy,True,evago mojo rental,2024-11-30,20.4,73513,1064,0.15010004374072292,20.4
Croatia,Mojo Legacy,True,evago mojo rental,2024-12-31,20.161290322580644,66251,1031,0.15416020564838834,20.161290322580644
Croatia,Mojo Legacy,True,event barrier hire,2023-01-31,14.483870967741936,71679,2128,0.14654224024345225,14.483870967741936
Croatia,Mojo Legacy,True,event barrier hire,2023-02-28,13.75,61157,2886,0.13644016394789255,13.75
Croatia,Mojo Legacy,True,event barrier hire,2023-03-31,15.483870967741936,70771,2833,0.15785351792462418,15.483870967741936
Croatia,Mojo Legacy,True,event barrier hire,2023-04-30,12.133333333333333,64875,2776,0.14706610269472786,12.133333333333333
Croatia,Mojo Legacy,True,event barrier hire,2023-05-31,11.935483870967742,69166,5313,0.1528701998238045,11.935483870967742
Croatia,Mojo Legacy,True,event barrier hire,2023-06-30,22.966666666666665,62740,694,0.14709588837720441,22.966666666666665
Croatia,Mojo Legacy,True,event barrier hire,2023-07-31,17.967741935483872,64568,1180,0.15551705597855758,17.967741935483872
Croatia,Mojo Legacy,True,event barrier hire,2023-08-31,19.258064516129032,65090,1112,0.15041604320424873,19.258064516129032
Croatia,Mojo Legacy,True,event barrier hire,2023-09-30,18.4,57009,903,0.15838558444750023,18.4
Croatia,Mojo Legacy,True,event barrier hire,2023-10-31,21.451612903225808,67323,851,0.14570147602944986,21.451612903225808
Croatia,Mojo Legacy,True,event barrier hire,2023-11-30,19.466666666666665,58752,1284,0.16702851307998695,19.466666666666665
Croatia,Mojo Legacy,True,event barrier hire,2023-12-31,17.29032258064516,60687,1069,0.15698767379038964,17.29032258064516
Croatia,Mojo Legacy,True,event barrier hire,2024-01-31,21.548387096774192,58496,865,0.14254941877748434,21.548387096774192
Croatia,Mojo Legacy,True,event barrier hire,2024-02-29,18.20689655172414,63401,940,0.15508520635472475,18.20689655172414
Croatia,Mojo Legacy,True,event barrier hire,2024-03-31,19.032258064516128,81535,1213,0.14668285736740855,19.032258064516128
Croatia,Mojo Legacy,True,event barrier hire,2024-04-30,18.1,61612,1220,0.12535154883801672,18.1
Croatia,Mojo Legacy,True,event barrier hire,2024-05-31,21.741935483870968,73246,1003,0.14140898888582815,21.741935483870968
Croatia,Mojo Legacy,True,event barrier hire,2024-06-30,19.233333333333334,56391,874,0.15864147445949425,19.233333333333334
Croatia,Mojo Legacy,True,event barrier hire,2024-07-31,18.612903225806452,66540,1144,0.14724688214664067,18.612903225806452
Croatia,Mojo Legacy,True,event barrier hire,2024-08-31,21.322580645161292,54604,851,0.14857780611315577,21.322580645161292
Croatia,Mojo Legacy,True,event barrier hire,2024-09-30,18.1,50021,809,0.1566772488890418,18.1
Croatia,Mojo Legacy,True,event barrier hire,2024-10-31,20.225806451612904,60722,664,0.13896909439176042,20.225806451612904
Croatia,Mojo Legacy,True,event barrier hire,2024-11-30,19.033333333333335,67124,1288,0.15814212673093578,19.033333333333335
Croatia,Mojo Legacy,True,event barrier hire,2024-12-31,20.06451612903226,73310,1182,0.1652793255595257,20.06451612903226
Croatia,Mojo Legacy,True,event infrastructure,2023-01-31,17.903225806451612,68483,1346,0.14283278478748065,17.903225806451612
Croatia,Mojo Legacy,True,event infrastructure,2023-02-28,17.678571428571427,67321,1403,0.1432285302338178,17.678571428571427
Croatia,Mojo Legacy,True,event infrastructure,2023-03-31,15.096774193548388,62855,3014,0.14070461348859903,15.096774193548388
Croatia,Mojo Legacy,True,event infrastructure,2023-04-30,18.8,68072,1403,0.14373354468960986,18.8
Croatia,Mojo Legacy,True,event infrastructure,2023-05-31,14.67741935483871,51690,1399,0.16269739084611906,14.67741935483871
Croatia,Mojo Legacy,True,event infrastructure,2023-06-30,19.533333333333335,66975,970,0.1466720910560005,19.533333333333335
Croatia,Mojo Legacy,True,event infrastructure,2023-07-31,21.322580645161292,69981,868,0.1518290128997867,21.322580645161292
Croatia,Mojo Legacy,True,event infrastructure,2023-08-31,20.322580645161292,79681,1193,0.16569435247749148,20.322580645161292
Croatia,Mojo Legacy,True,event infrastructure,2023-09-30,18.8,57209,1048,0.15156826814533167,18.8
Croatia,Mojo Legacy,True,event infrastructure,2023-10-31,18.451612903225808,66809,1296,0.15642012603048694,18.451612903225808
Croatia,Mojo Legacy,True,event infrastructure,2023-11-30,18.233333333333334,64442,1086,0.14992503180902692,18.233333333333334
Croatia,Mojo Legacy,True,event infrastructure,2023-12-31,20.967741935483872,67913,994,0.14079872850550862,20.967741935483872
Croatia,Mojo Legacy,True,event infrastructure,2024-01-31,19.64516129032258,69407,1014,0.14955128355443872,19.64516129032258
Croatia,Mojo Legacy,True,event infrastructure,2024-02-29,22.862068965517242,66718,843,0.1561012034501575,22.862068965517242
Croatia,Mojo Legacy,True,event infrastructure,2024-03-31,20.64516129032258,74333,961,0.13543636128506448,20.64516129032258
Croatia,Mojo Legacy,True,event infrastructure,2024-04-30,19.666666666666668,57865,880,0.14371392619034604,19.666666666666668
Croatia,Mojo Legacy,True,event infrastructure,2024-05-31,18.903225806451612,52680,784,0.15801244712429627,18.903225806451612
Croatia,Mojo Legacy,True,event infrastructure,2024-06-30,18.2,65495,1176,0.161034364326044,18.2
Croatia,Mojo Legacy,True,event infrastructure,2024-07-31,19.35483870967742,80394,1088,0.14596613553238313,19.35483870967742
Croatia,Mojo Legacy,True,event infrastructure,2024-08-31,20.258064516129032,63804,978,0.14832588606133823,20.258064516129032
Croatia,Mojo Legacy,True,event infrastructure,2024-09-30,20.3,65874,836,0.1444726793879049,20.3
Croatia,Mojo Legacy,True,event infrastructure,2024-10-31,20.161290322580644,57176,1002,0.1454255317546392,20.161290322580644
Croatia,Mojo Legacy,True,event infrastructure,2024-11-30,20.633333333333333,53202,783,0.15865574346084815,20.633333333333333
Croatia,Mojo Legacy,True,event infrastructure,2024-12-31,21.322580645161292,78650,1249,0.12689124164431673,21.322580645161292
Croatia,Mojo Legacy,True,event security,2023-01-31,18.258064516129032,52358,1862,0.14312587422324824,18.258064516129032
Croatia,Mojo Legacy,True,event security,2023-02-28,17.107142857142858,56142,1728,0.15725550268895214,17.107142857142858
Croatia,Mojo Legacy,True,event security,2023-03-31,15.870967741935484,57533,1301,0.14509351240148044,15.870967741935484
Croatia,Mojo Legacy,True,event security,2023-04-30,15.433333333333334,59297,2136,0.15674322032113572,15.433333333333334
Croatia,Mojo Legacy,True,event security,2023-05-31,17.032258064516128,60924,1350,0.14861831292862132,17.032258064516128
Croatia,Mojo Legacy,True,event security,2023-06-30,20.566666666666666,58123,929,0.16748651673088397,20.566666666666666
Croatia,Mojo Legacy,True,event security,2023-07-31,20.06451612903226,67588,936,0.14672223498838416,20.06451612903226
Croatia,Mojo Legacy,True,event security,2023-08-31,18.161290322580644,58911,1104,0.14110081628625246,18.161290322580644
Croatia,Mojo Legacy,True,event security,2023-09-30,18.466666666666665,71595,1313,0.15246559572806348,18.466666666666665
Croatia,Mojo Legacy,True,event security,2023-10-31,16.774193548387096,71124,1435,0.16208798599456106,16.774193548387096
Croatia,Mojo Legacy,True,event security,2023-11-30,20.833333333333332,57095,888,0.12244528025336933,20.833333333333332
Croatia,Mojo Legacy,True,event security,2023-12-31,22.129032258064516,61463,801,0.14530958806035257,22.129032258064516
Croatia,Mojo Legacy,True,event security,2024-01-31,21.903225806451612,62027,1114,0.13919743133963247,21.903225806451612
Croatia,Mojo Legacy,True,event security,2024-02-29,20.82758620689655,62789,950,0.14831269796407742,20.82758620689655
