keyword,country,keyword_type,is_mojo_keyword,date,ranking,search_volume,clicks,impressions,ctr,avg_position,organic_traffic,organic_traffic_potential
barrier rental,England,market,False,2024-11-10,31.571428571428573,3628.1428571428573,284,25450,0.015969082271198812,31.295222248965622,266,114.9185520361991
barrier rental,England,market,False,2024-11-17,18.285714285714285,4157.857142857143,475,26801,0.020547151257667515,18.06146352972592,495,227.3828125
barrier rental,England,market,False,2024-11-24,29.857142857142858,5224.142857142857,1084,34650,0.026722744909660427,29.807940484625902,1104,174.9712918660287
barrier rental,England,market,False,2024-12-01,33.0,4464.714285714285,196,25047,0.008035437420769414,32.799559333298895,200,135.2943722943723
barrier rental,England,market,False,2024-12-08,23.0,4288.428571428572,2278,30571,0.10796353907637703,22.830313149683153,2223,186.45341614906832
barrier rental,England,market,False,2024-12-15,27.285714285714285,3496.4285714285716,185,27183,0.009762851989695686,27.317170652407714,158,128.1413612565445
barrier rental,England,market,False,2024-12-22,22.714285714285715,3637.1428571428573,285,25681,0.01631133501988103,22.26355217891766,273,160.125786163522
barrier rental,England,market,False,2024-12-29,23.714285714285715,4816.714285714285,570,31586,0.020149056328086928,23.439308797839647,595,203.11445783132527
barrier rental,England,market,False,2025-01-05,33.5,1520.0,25,1786,0.00806972240154935,34.592488588498064,21,45.373134328358205
barrier rental,North America,market,False,2023-01-01,7.0,4133.0,223,2776,0.0803314121037463,5.83188797926134,230,590.4285714285714
barrier rental,North America,market,False,2023-01-08,21.428571428571427,3870.8571428571427,549,31793,0.021065218183426344,21.55480320587413,587,180.64
barrier rental,North America,market,False,2023-01-15,24.714285714285715,3588.5714285714284,1299,25455,0.04130071933578895,25.322052910138474,1339,145.20231213872833
barrier rental,North America,market,False,2023-01-22,30.285714285714285,5909.142857142857,462,32366,0.015315889163186172,30.15302819411929,453,195.1132075471698
barrier rental,North America,market,False,2023-01-29,18.142857142857142,3114.4285714285716,1488,22938,0.07244280305816127,17.274101502233115,1614,171.66141732283464
barrier rental,North America,market,False,2023-02-05,38.0,5477.571428571428,267,34885,0.008196499950922672,37.5949281763837,258,144.14661654135338
barrier rental,North America,market,False,2023-02-12,32.0,5135.285714285715,358,30567,0.010643970487291873,31.539082504572058,369,160.47767857142858
barrier rental,North America,market,False,2023-02-19,14.142857142857142,3396.8571428571427,482,22444,0.07915592809454489,14.150705958254049,473,240.18181818181816
barrier rental,North America,market,False,2023-02-26,18.571428571428573,3886.5714285714284,738,32810,0.019840631408204742,18.49789431017343,728,209.27692307692305
barrier rental,North America,market,False,2023-03-05,28.857142857142858,3717.285714285714,467,22381,0.01673976751588604,28.728007081701836,496,128.8168316831683
barrier rental,North America,market,False,2023-03-12,28.857142857142858,4146.0,359,25582,0.01140452023629183,28.68552843365448,336,143.67326732673266
barrier rental,North America,market,False,2023-03-19,27.714285714285715,3315.4285714285716,561,20461,0.022389259130848542,27.84421692531439,539,119.62886597938143
barrier rental,North America,market,False,2023-03-26,31.857142857142858,3807.285714285714,364,29592,0.009789145763668627,31.594528719875452,359,119.51121076233184
barrier rental,North America,market,False,2023-04-02,27.857142857142858,3851.4285714285716,565,27525,0.020088463649083853,27.30605264352574,498,138.25641025641025
barrier rental,North America,market,False,2023-04-09,22.428571428571427,3619.4285714285716,470,22263,0.019981711430334243,22.663489695508368,498,161.37579617834396
barrier rental,North America,market,False,2023-04-16,30.714285714285715,3436.0,298,23495,0.0125116963579977,30.40953256631436,267,111.86976744186046
barrier rental,North America,market,False,2023-04-23,26.142857142857142,3232.8571428571427,334,19222,0.01628060863385437,26.34528588634065,303,123.66120218579235
barrier rental,North America,market,False,2023-04-30,24.571428571428573,4175.428571428572,845,31440,0.023750764543446174,24.340536224035098,771,169.93023255813952
barrier rental,North America,market,False,2023-05-07,31.285714285714285,4767.428571428572,213,40503,0.004764993387808686,30.54589864111605,192,152.3835616438356
barrier rental,North America,market,False,2023-05-14,20.571428571428573,4154.571428571428,2717,27124,0.0637782193945416,20.402700846861453,2997,201.95833333333331
barrier rental,North America,market,False,2023-05-21,20.857142857142858,2709.1428571428573,2629,18552,0.0805453659619553,20.00243925420668,2556,129.8904109589041
barrier rental,North America,market,False,2023-05-28,21.714285714285715,5462.142857142857,697,36717,0.018972138344779114,22.329161182844476,726,251.54605263157893
barrier rental,North America,market,False,2023-06-04,21.857142857142858,4062.714285714286,584,30787,0.0184176822235581,21.4194431266675,615,185.87581699346404
barrier rental,North America,market,False,2023-06-11,34.57142857142857,3701.0,179,31734,0.007078568265034585,34.54455460033247,166,107.05371900826447
barrier rental,North America,market,False,2023-06-18,22.857142857142858,2756.8571428571427,476,18274,0.018931050416870314,22.424112855134194,526,120.61249999999998
barrier rental,North America,market,False,2023-06-25,23.428571428571427,4486.285714285715,417,33056,0.012415635729983315,22.9629305079465,432,191.48780487804882
barrier rental,North America,market,False,2023-07-02,16.142857142857142,6290.0,620,47441,0.013606073320996516,15.484725867738302,592,389.646017699115
barrier rental,North America,market,False,2023-07-09,34.857142857142854,5206.428571428572,290,40301,0.0070609833707308,34.33662845604869,277,149.3647540983607
barrier rental,North America,market,False,2023-07-16,27.857142857142858,4479.285714285715,339,30009,0.061139248680414975,27.28286922841242,319,160.7948717948718
barrier rental,North America,market,False,2023-07-23,30.142857142857142,5975.142857142857,1261,32442,0.042897620477177,29.692167801888708,1386,198.22748815165878
barrier rental,North America,market,False,2023-07-30,24.428571428571427,4274.428571428572,1039,27686,0.0321079862655682,24.494682956418984,1043,174.97660818713453
barrier rental,North America,market,False,2023-08-06,24.285714285714285,3620.4285714285716,330,28736,0.011877484603188429,24.070229228470108,333,149.0764705882353
barrier rental,North America,market,False,2023-08-13,25.0,5265.714285714285,1454,41666,0.029214997632868528,24.978379118861604,1283,210.6285714285714
barrier rental,North America,market,False,2023-08-20,16.714285714285715,3994.714285714286,1656,26339,0.051209376201008586,16.602998428820648,1747,239.0
barrier rental,North America,market,False,2023-08-27,19.857142857142858,4484.857142857143,822,30566,0.11674784989497233,19.04298035037425,724,225.85611510791367
barrier rental,North America,market,False,2023-09-03,28.0,3756.0,212,23124,0.010369480319874327,27.91794028344546,198,134.14285714285714
barrier rental,North America,market,False,2023-09-10,20.142857142857142,3576.4285714285716,964,24047,0.033983495437986545,20.055796280309117,965,177.55319148936172
barrier rental,North America,market,False,2023-09-17,26.428571428571427,4804.714285714285,968,40753,0.01892031901594903,25.959228116774707,898,181.79999999999998
barrier rental,North America,market,False,2023-09-24,33.0,4084.5714285714284,274,26928,0.010778308283279655,33.02754371725416,289,123.77489177489177
barrier rental,North America,market,False,2023-10-01,16.857142857142858,4435.285714285715,1757,27157,0.06524922400158592,16.71697260899381,1508,263.1101694915254
barrier rental,North America,market,False,2023-10-08,21.428571428571427,3026.5714285714284,791,23771,0.026109250525337743,21.442704306401964,843,141.24
barrier rental,North America,market,False,2023-10-15,23.857142857142858,3584.714285714286,1109,22048,0.03536475320385454,23.567528037294494,1029,150.2574850299401
barrier rental,North America,market,False,2023-10-22,24.571428571428573,4399.285714285715,622,32779,0.015903341176385703,25.114913465156377,584,179.0406976744186
barrier rental,North America,market,False,2023-10-29,18.428571428571427,3414.5714285714284,992,24903,0.040383609961454243,19.20425203478783,1003,185.28682170542638
barrier rental,North America,market,False,2023-11-05,18.571428571428573,2524.4285714285716,685,19939,0.04172784097602207,18.600473271446056,735,135.93076923076922
barrier rental,North America,market,False,2023-11-12,16.142857142857142,4876.142857142857,430,36621,0.019541086293110816,15.61513849577987,458,302.0619469026548
barrier rental,North America,market,False,2023-11-19,28.285714285714285,3907.5714285714284,323,24242,0.015603660662517312,28.23402372604014,349,138.14646464646464
barrier rental,North America,market,False,2023-11-26,31.714285714285715,4484.714285714285,328,43257,0.0072884462627531,32.09664575033485,338,141.40990990990989
barrier rental,North America,market,False,2023-12-03,24.285714285714285,3519.285714285714,398,19786,0.016096142403909445,24.33606504820358,452,144.91176470588235
barrier rental,North America,market,False,2023-12-10,25.0,2380.285714285714,336,15840,0.023972330074701256,25.006993097532103,335,95.21142857142857
barrier rental,North America,market,False,2023-12-17,25.142857142857142,3948.4285714285716,2672,30150,0.047807346486373956,25.14397192122823,2947,157.03977272727272
barrier rental,North America,market,False,2023-12-24,21.428571428571427,4005.5714285714284,594,30516,0.020789211613035413,21.683504786661285,630,186.92666666666668
barrier rental,North America,market,False,2023-12-31,15.857142857142858,4002.285714285714,803,27503,0.03416270537523206,16.3229810583092,769,252.39639639639637
barrier rental,North America,market,False,2024-01-07,27.571428571428573,3478.0,391,25807,0.012113475383189286,27.612973756739045,393,126.14507772020724
barrier rental,North America,market,False,2024-01-14,30.428571428571427,4403.285714285715,329,21774,0.01815622891214924,31.11719814744429,340,144.70892018779344
barrier rental,North America,market,False,2024-01-21,24.0,4328.857142857143,411,33511,0.0117463942153302,23.542150748919862,386,180.36904761904762
barrier rental,North America,market,False,2024-01-28,19.428571428571427,2695.0,437,17419,0.032113984802951544,19.862011661644,484,138.71323529411765
barrier rental,North America,market,False,2024-02-04,25.714285714285715,3726.4285714285716,549,23861,0.020526402903773517,25.555303375148508,599,144.91666666666669
barrier rental,North America,market,False,2024-02-11,27.428571428571427,2931.8571428571427,409,20212,0.03854892251957871,27.15269967936359,407,106.890625
barrier rental,North America,market,False,2024-02-18,18.142857142857142,3823.8571428571427,1370,26886,0.05505902866059287,18.54077136301432,1361,210.76377952755905
barrier rental,North America,market,False,2024-02-25,26.428571428571427,4264.0,1145,31494,0.030354416984522088,26.533380919697915,1214,161.34054054054056
barrier rental,North America,market,False,2024-03-03,22.285714285714285,5068.428571428572,617,34715,0.023395611544459127,21.656783204308315,561,227.42948717948718
barrier rental,North America,market,False,2024-03-10,31.428571428571427,4921.571428571428,1606,30121,0.033137928183094176,31.361747869523903,1785,156.59545454545457
barrier rental,North America,market,False,2024-03-17,21.428571428571427,3541.5714285714284,550,28376,0.052958979501788336,22.021740162686704,486,165.27333333333334
barrier rental,North America,market,False,2024-03-24,11.0,4601.428571428572,1637,30242,0.0687513622224188,10.697075049466937,1784,418.31168831168833
barrier rental,North America,market,False,2024-03-31,30.857142857142858,4200.571428571428,289,28745,0.01056848370572,31.619912614481148,276,136.12962962962962
barrier rental,North America,market,False,2024-04-07,40.142857142857146,4167.142857142857,220,33056,0.0094942772655541,39.6019914098379,207,103.80782918149465
barrier rental,North America,market,False,2024-04-14,27.571428571428573,3254.0,353,24152,0.013478023792805728,27.79699179698056,353,118.02072538860102
barrier rental,North America,market,False,2024-04-21,24.285714285714285,5061.142857142857,526,36737,0.01752244079787294,23.72437004185758,574,208.39999999999998
barrier rental,North America,market,False,2024-04-28,30.0,5304.571428571428,486,40407,0.011527029790254814,29.62923234565371,489,176.8190476190476
barrier rental,North America,market,False,2024-05-05,24.0,5710.714285714285,393,37787,0.011088485578193615,23.394162365969102,394,237.94642857142856
barrier rental,North America,market,False,2024-05-12,26.0,3551.5714285714284,261,20547,0.01699937371300063,25.421447051857623,286,136.5989010989011
barrier rental,North America,market,False,2024-05-19,27.0,4604.571428571428,661,29299,0.0671832366571376,26.930273273057253,646,170.53968253968253
barrier rental,North America,market,False,2024-05-26,25.0,5876.571428571428,1080,31026,0.036716657896120226,25.58898326413767,1230,235.06285714285715
barrier rental,North America,market,False,2024-06-02,23.428571428571427,2704.8571428571427,381,17059,0.03233177985303622,23.599034561548358,417,115.45121951219512
barrier rental,North America,market,False,2024-06-09,21.714285714285715,3698.285714285714,705,31990,0.017518304893342187,21.556923898020028,641,170.3157894736842
barrier rental,North America,market,False,2024-06-16,17.714285714285715,2720.8571428571427,526,23149,0.04715559209549367,16.940852360199063,511,153.59677419354838
barrier rental,North America,market,False,2024-06-23,29.142857142857142,4947.714285714285,318,36863,0.009071835463554114,29.046234640027375,334,169.77450980392157
barrier rental,North America,market,False,2024-06-30,31.142857142857142,3357.0,280,22932,0.011095283067908157,31.510779720415474,302,107.79357798165138
barrier rental,North America,market,False,2024-07-07,26.285714285714285,3888.714285714286,282,22142,0.010797511418572015,26.113136715797673,253,147.94021739130437
barrier rental,North America,market,False,2024-07-14,36.0,3626.5714285714284,195,19168,0.0092085202075819,36.73231101836267,181,100.73809523809523
barrier rental,North America,market,False,2024-07-21,31.142857142857142,4396.285714285715,378,32435,0.013543651200714643,31.228930908684664,379,141.1651376146789
barrier rental,North America,market,False,2024-07-28,10.571428571428571,3940.1428571428573,835,31794,0.06214237678687056,10.310744779322908,818,372.71621621621625
barrier rental,North America,market,False,2024-08-04,35.714285714285715,4883.142857142857,186,36553,0.005922647623699872,36.11532395161693,173,136.728
barrier rental,North America,market,False,2024-08-11,20.571428571428573,3672.285714285714,499,24886,0.0235642309439589,20.09475653494755,445,178.51388888888886
barrier rental,North America,market,False,2024-08-18,25.714285714285715,3976.0,395,25786,0.0150241409300757,25.963061270956413,357,154.62222222222223
barrier rental,North America,market,False,2024-08-25,32.285714285714285,3732.4285714285716,220,20097,0.007960697233303613,32.313678510792016,208,115.60619469026548
barrier rental,North America,market,False,2024-09-01,25.428571428571427,4726.142857142857,569,26858,0.02131364190549506,25.549262827957136,572,185.85955056179773
barrier rental,North America,market,False,2024-09-08,33.142857142857146,5489.0,424,38182,0.012558816848632613,32.56572137169258,386,165.61637931034483
barrier rental,North America,market,False,2024-09-15,37.857142857142854,4875.857142857143,275,31142,0.009969179011483743,37.76241265376114,268,128.79622641509434
barrier rental,North America,market,False,2024-09-22,22.142857142857142,2669.1428571428573,1396,18583,0.1421524193261922,22.18133592685383,1495,120.54193548387099
barrier rental,North America,market,False,2024-09-29,21.571428571428573,3562.4285714285716,907,28381,0.0263695951980061,21.027196335065188,850,165.1456953642384
barrier rental,North America,market,False,2024-10-06,30.0,4107.571428571428,226,24901,0.010709553820210414,30.885957865849957,225,136.9190476190476
barrier rental,North America,market,False,2024-10-13,17.0,2822.5714285714284,1299,19167,0.03793436566593338,17.17275681133573,1353,166.03361344537814
barrier rental,North America,market,False,2024-10-20,24.285714285714285,3502.4285714285716,397,24679,0.01877884877794223,24.25651914478707,377,144.21764705882353
barrier rental,North America,market,False,2024-10-27,26.714285714285715,4625.714285714285,644,31224,0.019700539293223816,26.944163538036634,685,173.15508021390372
barrier rental,North America,market,False,2024-11-03,22.142857142857142,3456.5714285714284,390,29869,0.014247967420800428,21.82228671407562,391,156.10322580645163
barrier rental,North America,market,False,2024-11-10,29.571428571428573,2956.5714285714284,231,23574,0.008143069908604887,29.02059672985344,220,99.9806763285024
barrier rental,North America,market,False,2024-11-17,27.285714285714285,3284.4285714285716,1314,25764,0.05474518306230234,26.89111642193017,1144,120.37172774869111
barrier rental,North America,market,False,2024-11-24,29.714285714285715,4725.571428571428,408,31646,0.0117876663911365,29.693481902634403,379,159.03365384615384
barrier rental,North America,market,False,2024-12-01,23.714285714285715,4903.857142857143,1416,29105,0.05341692259544823,23.857686093157287,1529,206.789156626506
barrier rental,North America,market,False,2024-12-08,29.285714285714285,4244.857142857143,472,27810,0.013686542115761171,29.23548946479598,502,144.94634146341465
barrier rental,North America,market,False,2024-12-15,24.428571428571427,4692.285714285715,2455,34493,0.09204198275675235,23.45824462560585,2380,192.08187134502927
barrier rental,North America,market,False,2024-12-22,31.857142857142858,3904.8571428571427,236,27084,0.013917472470760929,31.479118598339827,220,122.57399103139014
barrier rental,North America,market,False,2024-12-29,16.714285714285715,4356.142857142857,750,32375,0.04537799664395411,16.984968985552392,733,260.6239316239316
barrier rental,North America,market,False,2025-01-05,12.5,3053.0,125,8191,0.03081020942408375,13.882309103538422,124,244.24
bodenschutzsysteme,Germany,market,False,2023-01-01,19.0,5097.0,87,4006,0.0217174238642036,17.97774047646189,95,268.2631578947368
bodenschutzsysteme,Germany,market,False,2023-01-08,21.428571428571427,3626.714285714286,335,21919,0.0168615038840986,20.957079915953734,337,169.24666666666667
bodenschutzsysteme,Germany,market,False,2023-01-15,18.0,3964.1428571428573,458,34239,0.0139531826488907,18.564621548445185,460,220.23015873015873
bodenschutzsysteme,Germany,market,False,2023-01-22,29.0,5302.428571428572,634,35919,0.020524994913981413,29.510165854748386,666,182.8423645320197
bodenschutzsysteme,Germany,market,False,2023-01-29,29.428571428571427,4941.857142857143,302,43118,0.009860912575513386,29.361528024906715,296,167.9271844660194
bodenschutzsysteme,Germany,market,False,2023-02-05,29.428571428571427,3968.285714285714,344,27290,0.013373463622051515,28.79662475397649,359,134.84466019417476
bodenschutzsysteme,Germany,market,False,2023-02-12,28.428571428571427,3888.4285714285716,853,25472,0.04899266517458868,27.853044609272292,776,136.7788944723618
bodenschutzsysteme,Germany,market,False,2023-02-19,29.857142857142858,4169.857142857143,321,39815,0.012659727338785,28.74541687055351,335,139.66028708133973
bodenschutzsysteme,Germany,market,False,2023-02-26,19.428571428571427,4004.5714285714284,737,22914,0.03415846969005016,19.52821092136577,759,206.11764705882354
bodenschutzsysteme,Germany,market,False,2023-03-05,23.428571428571427,3569.0,354,26742,0.01854103841186443,23.607060387352327,369,152.33536585365854
bodenschutzsysteme,Germany,market,False,2023-03-12,32.714285714285715,3979.0,165,33441,0.004828825703056572,32.350151866689274,168,121.62882096069869
bodenschutzsysteme,Germany,market,False,2023-03-19,23.285714285714285,4995.428571428572,523,40367,0.015625916497127156,24.317661761152262,480,214.5276073619632
bodenschutzsysteme,Germany,market,False,2023-03-26,25.571428571428573,5480.428571428572,446,38448,0.010995311877108657,26.012714838765874,390,214.31843575418995
bodenschutzsysteme,Germany,market,False,2023-04-02,29.857142857142858,3614.5714285714284,196,27219,0.01184356818708973,29.322190107449472,190,121.0622009569378
bodenschutzsysteme,Germany,market,False,2023-04-09,20.428571428571427,3659.8571428571427,375,30262,0.012696334014911072,19.488212778768116,386,179.15384615384616
bodenschutzsysteme,Germany,market,False,2023-04-16,23.285714285714285,3036.4285714285716,512,20914,0.01929624396984731,23.397762190653843,459,130.39877300613497
bodenschutzsysteme,Germany,market,False,2023-04-23,40.42857142857143,3885.4285714285716,145,28808,0.006880225246206358,40.38969405521766,138,96.10600706713781
bodenschutzsysteme,Germany,market,False,2023-04-30,24.571428571428573,4705.714285714285,426,35556,0.013629950862316272,24.415045268247393,475,191.5116279069767
bodenschutzsysteme,Germany,market,False,2023-05-07,32.285714285714285,4041.714285714286,209,33754,0.020645941119608997,31.613954284552698,215,125.1858407079646
bodenschutzsysteme,Germany,market,False,2023-05-14,31.714285714285715,4844.714285714285,2626,31366,0.053655731156737614,32.1407218956731,2673,152.76126126126124
bodenschutzsysteme,Germany,market,False,2023-05-21,27.428571428571427,3264.8571428571427,223,17986,0.02325916121731583,26.93575213848063,234,119.03125
bodenschutzsysteme,Germany,market,False,2023-05-28,27.714285714285715,4323.428571428572,436,28949,0.01918464762843983,27.145363159184715,381,156.0
bodenschutzsysteme,Germany,market,False,2023-06-04,27.714285714285715,4046.0,550,31378,0.020821460637550786,28.345141090754407,533,145.98969072164948
bodenschutzsysteme,Germany,market,False,2023-06-11,24.571428571428573,3528.8571428571427,229,29059,0.013656193638943341,24.968742337856504,225,143.61627906976742
bodenschutzsysteme,Germany,market,False,2023-06-18,24.428571428571427,4422.142857142857,290,37216,0.007885627777635401,23.879583702675614,294,181.0233918128655
bodenschutzsysteme,Germany,market,False,2023-06-25,22.285714285714285,3057.0,428,20310,0.018318956653774813,22.565054199065333,404,137.17307692307693
bodenschutzsysteme,Germany,market,False,2023-07-02,32.714285714285715,3630.285714285714,156,27414,0.0072262102660956,33.47430071868926,145,110.96943231441047
bodenschutzsysteme,Germany,market,False,2023-07-09,17.571428571428573,2670.4285714285716,617,19659,0.05345926898268037,17.088804467904236,617,151.97560975609755
bodenschutzsysteme,Germany,market,False,2023-07-16,25.857142857142858,3640.0,1425,30581,0.02685196169610307,26.29986339603399,1461,140.77348066298342
bodenschutzsysteme,Germany,market,False,2023-07-23,20.285714285714285,3492.714285714286,774,28119,0.05533823885414314,20.403182211260866,685,172.1760563380282
bodenschutzsysteme,Germany,market,False,2023-07-30,19.142857142857142,3656.4285714285716,291,27968,0.014134998170162871,19.630696355593425,287,191.00746268656715
bodenschutzsysteme,Germany,market,False,2023-08-06,28.714285714285715,2960.8571428571427,340,18383,0.0170813941164961,28.891861206485263,337,103.11442786069651
bodenschutzsysteme,Germany,market,False,2023-08-13,13.0,2781.1428571428573,475,16434,0.04127099550304523,12.93278948108812,462,213.93406593406596
bodenschutzsysteme,Germany,market,False,2023-08-20,25.571428571428573,4483.0,371,26945,0.016375548182609813,25.07103369202085,341,175.31284916201116
bodenschutzsysteme,Germany,market,False,2023-08-27,25.714285714285715,3774.0,267,26120,0.01108192000186643,26.351249107633343,276,146.76666666666668
bodenschutzsysteme,Germany,market,False,2023-09-03,21.571428571428573,2849.8571428571427,341,19487,0.016827655303194227,22.129780257829232,352,132.11258278145692
bodenschutzsysteme,Germany,market,False,2023-09-10,17.714285714285715,3550.714285714286,739,25068,0.03257628289873294,18.573876979022888,753,200.44354838709677
bodenschutzsysteme,Germany,market,False,2023-09-17,22.285714285714285,2955.714285714286,609,19866,0.05357457156611672,22.202237507631697,600,132.62820512820514
bodenschutzsysteme,Germany,market,False,2023-09-24,23.714285714285715,4658.714285714285,464,32774,0.015977668221282083,24.40097691109563,462,196.45180722891564
bodenschutzsysteme,Germany,market,False,2023-10-01,27.0,3632.4285714285716,465,26148,0.029568508333538857,27.252659223741585,442,134.53439153439155
bodenschutzsysteme,Germany,market,False,2023-10-08,27.0,3396.285714285714,302,24254,0.010622045870217214,26.662259823890164,290,125.78835978835978
bodenschutzsysteme,Germany,market,False,2023-10-15,23.714285714285715,4053.8571428571427,370,29745,0.012960641975680672,24.133475806066173,357,170.9457831325301
bodenschutzsysteme,Germany,market,False,2023-10-22,31.428571428571427,2282.5714285714284,122,18865,0.005812212458684643,31.482872868535846,126,72.62727272727273
bodenschutzsysteme,Germany,market,False,2023-10-29,18.857142857142858,3694.5714285714284,301,30137,0.029402042313405572,18.498696777441715,287,195.92424242424244
bodenschutzsysteme,Germany,market,False,2023-11-05,24.857142857142858,3909.0,367,28202,0.013707491833971016,24.43301768289936,389,157.25862068965517
bodenschutzsysteme,Germany,market,False,2023-11-12,25.857142857142858,2818.0,308,20120,0.013737262587305399,26.171254140166443,276,108.98342541436463
bodenschutzsysteme,Germany,market,False,2023-11-19,29.285714285714285,4450.857142857143,361,33285,0.014837778822081442,29.389507321955872,302,151.98048780487807
bodenschutzsysteme,Germany,market,False,2023-11-26,30.0,4210.142857142857,266,29445,0.010022248541078886,29.525754419152403,246,140.33809523809524
bodenschutzsysteme,Germany,market,False,2023-12-03,18.428571428571427,5245.142857142857,794,33502,0.045705555443232786,18.854901434946616,757,284.6201550387597
bodenschutzsysteme,Germany,market,False,2023-12-10,15.142857142857142,5027.571428571428,1130,38131,0.02813027839020859,15.232635029903296,1079,332.00943396226415
bodenschutzsysteme,Germany,market,False,2023-12-17,19.857142857142858,4196.857142857143,556,33965,0.014472174193410885,19.707480744576575,485,211.3525179856115
bodenschutzsysteme,Germany,market,False,2023-12-24,27.285714285714285,4384.285714285715,245,33271,0.007560794068914372,27.35215492003277,257,160.68062827225134
bodenschutzsysteme,Germany,market,False,2023-12-31,27.857142857142858,2318.714285714286,185,19801,0.015806174067445784,28.108768031549765,197,83.23589743589743
bodenschutzsysteme,Germany,market,False,2024-01-07,21.142857142857142,4497.714285714285,685,25225,0.03344758261278334,20.604876071974036,711,212.7297297297297
bodenschutzsysteme,Germany,market,False,2024-01-14,23.857142857142858,4665.0,399,29422,0.018881843590413127,23.9478158999201,390,195.53892215568862
bodenschutzsysteme,Germany,market,False,2024-01-21,18.714285714285715,4956.142857142857,2590,29271,0.10174906179194511,18.976613765957357,2434,264.8320610687023
bodenschutzsysteme,Germany,market,False,2024-01-28,17.0,2968.8571428571427,208,22841,0.014351766980802315,17.534629178753757,202,174.63865546218486
bodenschutzsysteme,Germany,market,False,2024-02-04,41.57142857142857,5151.571428571428,245,44835,0.0050143008705577,41.86164600684537,241,123.92096219931271
bodenschutzsysteme,Germany,market,False,2024-02-11,24.571428571428573,5163.142857142857,1060,42301,0.02947619417444978,23.83125928121982,1118,210.12790697674416
bodenschutzsysteme,Germany,market,False,2024-02-18,29.714285714285715,3554.1428571428573,745,25301,0.06129530113960573,29.826144260601183,710,119.61057692307692
bodenschutzsysteme,Germany,market,False,2024-02-25,13.142857142857142,3632.0,2092,20892,0.10460230246669786,13.459870238129763,2202,276.34782608695656
bodenschutzsysteme,Germany,market,False,2024-03-03,14.857142857142858,4317.428571428572,2349,28400,0.08548222207029953,15.223935139286558,2607,290.59615384615387
bodenschutzsysteme,Germany,market,False,2024-03-10,21.0,4890.571428571428,457,37257,0.01997889532716907,21.193078923108235,461,232.88435374149657
bodenschutzsysteme,Germany,market,False,2024-03-17,24.285714285714285,5341.714285714285,579,37669,0.016496630621859545,24.434720827127954,591,219.95294117647057
bodenschutzsysteme,Germany,market,False,2024-03-24,23.857142857142858,4961.714285714285,726,33455,0.038121127756712274,24.522465049948924,838,207.97604790419157
bodenschutzsysteme,Germany,market,False,2024-03-31,27.571428571428573,4252.714285714285,494,30213,0.015090589094349629,26.742523193664,460,154.24352331606215
bodenschutzsysteme,Germany,market,False,2024-04-07,22.571428571428573,4666.285714285715,1511,33708,0.08807251208063627,22.21537370558861,1381,206.7341772151899
bodenschutzsysteme,Germany,market,False,2024-04-14,16.714285714285715,5450.285714285715,766,44269,0.028530609526305917,16.465369218410107,842,326.0854700854701
bodenschutzsysteme,Germany,market,False,2024-04-21,25.571428571428573,4459.571428571428,725,37427,0.017415695163460386,25.457673191330393,674,174.39664804469274
bodenschutzsysteme,Germany,market,False,2024-04-28,32.57142857142857,5068.142857142857,664,31876,0.01873102606576107,32.958822600945474,652,155.60087719298247
bodenschutzsysteme,Germany,market,False,2024-05-05,31.0,4208.571428571428,497,30567,0.017487688482884428,31.023970997557008,472,135.76036866359445
bodenschutzsysteme,Germany,market,False,2024-05-12,23.714285714285715,3213.1428571428573,700,24549,0.037789080569950353,23.69579067493953,655,135.49397590361446
bodenschutzsysteme,Germany,market,False,2024-05-19,21.571428571428573,3056.285714285714,262,21535,0.0163327450657053,22.25697498617938,279,141.682119205298
bodenschutzsysteme,Germany,market,False,2024-05-26,25.571428571428573,5210.142857142857,622,39328,0.019714047585090815,25.5298467358405,614,203.7486033519553
bodenschutzsysteme,Germany,market,False,2024-06-02,25.0,2598.0,254,16365,0.015262311535688527,25.358738991536168,260,103.92
bodenschutzsysteme,Germany,market,False,2024-06-09,22.857142857142858,5039.571428571428,721,40444,0.0161092233496619,22.27795665455817,706,220.48125
bodenschutzsysteme,Germany,market,False,2024-06-16,26.428571428571427,3657.714285714286,783,24575,0.040270322045541394,25.8491750527667,776,138.4
bodenschutzsysteme,Germany,market,False,2024-06-23,28.857142857142858,3898.0,505,21158,0.022618500041609556,29.34916737592166,498,135.07920792079207
bodenschutzsysteme,Germany,market,False,2024-06-30,19.714285714285715,3919.5714285714284,572,24770,0.02893601418916213,19.75808542953926,585,198.81884057971013
bodenschutzsysteme,Germany,market,False,2024-07-07,28.571428571428573,4419.285714285715,439,28278,0.015497356425177829,28.76019987207928,437,154.675
bodenschutzsysteme,Germany,market,False,2024-07-14,21.571428571428573,3706.714285714286,722,22847,0.04415961000040387,21.53140494800434,790,171.8344370860927
bodenschutzsysteme,Germany,market,False,2024-07-21,27.714285714285715,5339.428571428572,1495,41719,0.02345699170482324,28.222678957916806,1361,192.659793814433
bodenschutzsysteme,Germany,market,False,2024-07-28,21.428571428571427,2979.4285714285716,294,23307,0.010169455472503171,20.926425814643924,261,139.04000000000002
bodenschutzsysteme,Germany,market,False,2024-08-04,25.571428571428573,3523.8571428571427,1063,22921,0.03442572077999307,25.547011722368193,1054,137.80446927374302
